ra,dec
202.01394312850897,-47.44933687737177
202.01514350866876,-47.44789711485809
202.00774331747468,-47.44623448639846
202.0017178398485,-47.447297264264094
202.01017000813405,-47.44532289545227
202.01128217429255,-47.44198843601463
202.01260170853965,-47.441130066047236
202.0030861089895,-47.4466510545412
202.01485951229736,-47.43593913921136
202.03038562263595,-47.43551554840983
202.0281543552298,-47.43407296532972
202.0374128163744,-47.42883455995002
202.02628285940463,-47.43345494493512
202.02449284354557,-47.429331899354786
202.02925616395305,-47.42677323556519
202.00961761163242,-47.423152014337894
202.01173403396277,-47.420680052147176
202.00012020228007,-47.44039354490805
202.00463623990788,-47.43370680900972
202.00474089980057,-47.43422466470963
202.00420740143667,-47.438422606023146
202.0122396281681,-47.423832884532395
201.99833479747954,-47.43177523034809
202.00811714277393,-47.425714385236645
201.99993962445325,-47.43534160886094
202.0200208345419,-47.42574783472898
202.03418806388186,-47.41429248604261
202.01807729963883,-47.426028326804946
202.05655738519656,-47.45139487657539
202.06033622222662,-47.43529566219437
202.0461541445729,-47.425403200948196
202.0506307757748,-47.42335550097669
202.05576937712377,-47.42038953039371
202.0442211926653,-47.414580714177944
202.03720958416966,-47.40785074545593
202.04672120718112,-47.401631905414355
201.46219925244714,-47.66520705356153
201.46487042020743,-47.67201764738381
201.45567150095033,-47.664386312822394
201.4494242845901,-47.663763308630095
201.44229923702517,-47.64516548493303
201.44133360362252,-47.65545004152717
201.44171756537955,-47.65184719476621
201.4413446067545,-47.65079757182012
201.45244873299816,-47.64867932797532
201.44256588893828,-47.634223532589154
201.4367868863481,-47.64468415358692
201.44066107646145,-47.63768232383601
201.43540775926348,-47.645331307924884
201.43151681182133,-47.63970585184484
201.44672722923656,-47.63959031824331
201.4330470758577,-47.64441512551982
201.44660981689455,-47.63907249868439
201.4228480410804,-47.638680424809
201.43018476231128,-47.629059425016784
201.43980354337037,-47.624529999129564
201.4388103165077,-47.62719322986997
201.43977850947564,-47.61900552273748
201.43140004308788,-47.61884402822395
201.430274056216,-47.61805905204473
201.42121406521136,-47.61147182006035
201.43062125766633,-47.60710245705663
201.419569658884,-47.624725969458716
201.43279354076307,-47.60595773666202
201.42664258640949,-47.622093242502565
201.38044380852273,-47.60713186293056
201.38470508114392,-47.60922319208116
201.4097852838702,-47.60907259906344
201.40113566161466,-47.609925913494024
201.40706838622333,-47.619358901097094
201.40550721294304,-47.610601679131115
201.4088250689463,-47.60496983414857
201.4198509012466,-47.61093995368892
201.41511066574932,-47.608101980418375
201.42205783803823,-47.60491866386904
201.41674086459258,-47.603838979588886
201.41706904255457,-47.60117286489322
201.4133096993596,-47.60086113966765
201.41985739405743,-47.60534521001594
201.4158715322048,-47.60634284891235
201.4170999351889,-47.60482608760604
201.41879499107043,-47.600533582898414
201.4004675736386,-47.60402171055474
201.3907178602074,-47.600476699696955
201.39835212868212,-47.60372236361575
201.4066510332969,-47.600422526988176
201.39167208892977,-47.61233360320406
201.38474967601215,-47.60281761739098
201.3878833895552,-47.60194257989253
201.39815935440734,-47.600875721905126
201.4054952302164,-47.59236970740962
201.41553077481004,-47.59291050162731
201.41077338305104,-47.5871583051168
201.41963800702214,-47.58269338409734
201.37647413407905,-47.603303514449365
201.37754076017646,-47.59988230986977
201.37204852927906,-47.58440950636972
201.36994136789357,-47.59265719699335
201.37192894151227,-47.582737144159246
201.37265170764675,-47.592170223923546
201.39058804609851,-47.58942104940792
201.39188920875077,-47.58921238001455
201.38269037076395,-47.58853675250481
201.3975889423718,-47.5913317576076
201.40067449058287,-47.590084784638606
201.3927848591628,-47.580876659102344
201.39665106312833,-47.58404906714649
201.39311816527155,-47.584704064121134
201.40245481970393,-47.587752871787096
201.41919496964343,-47.57742806579623
201.40304383396636,-47.576521861338385
201.40395354671904,-47.58222184325838
201.40984828974229,-47.57687099122008
201.38645277982278,-47.58308599313075
201.39280706499397,-47.5741515600843
201.38964568612622,-47.576460527173836
201.38834397269136,-47.58128341257459
201.39344118754954,-47.57315737604124
201.40387390789658,-47.573571534128384
201.41189770877787,-47.55858632562069
201.40160593211817,-47.561549997290946
201.39795425481614,-47.56463995798675
201.40141345055062,-47.56979975073529
201.4033354904324,-47.558161488318575
201.398972701084,-47.56308435284544
201.3615579881019,-47.57546325290366
201.36121974794648,-47.57451498382325
201.35747178275204,-47.57453010373512
201.36679388805052,-47.57357270291855
201.36083030563034,-47.562840003831425
201.36179105967716,-47.563105968888095
201.35730459057393,-47.56078098057377
201.3558512553757,-47.55961604933622
201.3536069540758,-47.56437085192355
201.36161497200357,-47.56860848090494
201.3613608839111,-47.56152268151432
201.37430991110884,-47.57553344204908
201.38329159049238,-47.5675695493351
201.36747259095225,-47.56616691266495
201.3712852163673,-47.56800224682367
201.3750530620542,-47.56536558084031
201.38378150240536,-47.55962440009663
201.3682202627336,-47.56935988653825
201.38956433535188,-47.563173650475264
201.39537229101472,-47.56184360915667
201.39576883858297,-47.560374145957475
201.3962038212572,-47.55285580033721
201.39324933458514,-47.55290391137435
201.39893299195418,-47.55035477381385
201.4028000564535,-47.546666002481864
201.39782934769653,-47.549179139047595
201.38009155465696,-47.54609142546186
201.38276599051508,-47.554327668786826
201.39631872707392,-47.538574373631626
201.39567988417667,-47.536494581536864
201.3856370593401,-47.53781946906591
201.39292314379168,-47.54739544621045
201.39219526576227,-47.54483813943969
201.3997419236759,-47.5430536323025
201.39882442207326,-47.532014026122724
201.3940851148244,-47.53751919640035
201.35286507986294,-47.553323612483645
201.35113690015802,-47.55694888622427
201.3513808696414,-47.540144566758414
201.34899863335477,-47.53773443420256
201.3582444713801,-47.5495059778549
201.36273003888076,-47.543008336991875
201.36991817694968,-47.538837994056216
201.3739713101321,-47.53062199757248
201.38069016761588,-47.533343679724126
201.38122603810413,-47.53089919534562
201.37865540094356,-47.531378367029525
201.3745049639968,-47.530007265660444
201.37711479867002,-47.52978018538784
201.3808786781799,-47.52832009155813
201.39521996268124,-47.52710699116965
201.39459218732395,-47.52371728924854
201.37595833358372,-47.52834531408073
201.3778512048963,-47.528482317996755
201.383621580755,-47.523742336124656
201.38557216067693,-47.52954575395384
201.39102113200693,-47.5265298196779
201.38645893095756,-47.52500174899609
201.3772708164654,-47.52858907258153
201.35531299615062,-47.53884306940389
201.3534639860467,-47.5372482564147
201.35831564008507,-47.52743316322472
201.36284245135445,-47.52011861287269
201.3531273659379,-47.53321376494693
201.35763798798703,-47.533019432069906
201.3547174804147,-47.525591256599625
201.3599208831698,-47.52613715106932
201.38178340812297,-47.57050944509426
201.379478674353,-47.569718546390426
201.37856146056546,-47.566877350046475
201.37358594662123,-47.56675070420347
201.38061949580393,-47.55666218454901
201.37195975704424,-47.57442276322982
201.37792904765757,-47.56342325885682
201.3772100085657,-47.56300922155605
201.38539007850852,-47.56126006183809
201.38650800339704,-47.558941202424144
201.38813817359244,-47.560677980874736
201.39519381945001,-47.55565821643015
201.39149728104803,-47.5643137021902
201.40622531671906,-47.5538825269104
201.40159153340664,-47.55154642092203
201.40113181789124,-47.547284916620846
201.39873715534256,-47.54538732054504
201.40528960191963,-47.544559687564735
201.39985811236673,-47.55428695627018
201.3663780749973,-47.55743515931419
201.3700792651601,-47.562891419709025
201.3668792222896,-47.558855075578435
201.37762061067525,-47.55262162832236
201.3783172784554,-47.54434411419137
201.3719813373844,-47.55781969935491
201.38939902038953,-47.545335397697684
201.383336417878,-47.547355323377644
201.39678882472282,-47.54257596355819
201.38454795925853,-47.54224099299742
201.39662603723193,-47.534749630488925
201.38742680401737,-47.54228779763468
201.40212833984518,-47.53929256949053
201.39133612507797,-47.53999750196878
201.38121611183308,-47.54364747101205
201.35229306476415,-47.547451414310416
201.35542952876781,-47.546680073550526
201.3506099868667,-47.551260592975616
201.35360622104167,-47.55120688239036
201.3524168608424,-47.53892792615892
201.34012320141798,-47.538317248090095
201.3473406546559,-47.54062137147659
201.33997250250397,-47.54062913967905
201.36138455474932,-47.54943090001626
201.36897575800245,-47.53662178002531
201.3702180281358,-47.54569566387736
201.37187875466435,-47.543566741376196
201.3693212064204,-47.53818766577558
201.35901091011237,-47.54222036670528
201.37555860220598,-47.53269138160983
201.39072754503584,-47.52893250702144
201.38360357941156,-47.534611772594324
201.38059324895505,-47.534507643395756
201.38899300415255,-47.530998477665065
201.36561782159194,-47.52201145168098
201.37015888975785,-47.52287772293821
201.35409886650524,-47.538958223601966
201.36981861426747,-47.53044426003597
201.3499916307705,-47.52927400187239
201.35417299013432,-47.528239842444904
201.35923205369363,-47.52290517641077
201.35036483038866,-47.53078428625926
201.3593058644545,-47.53797943371384
201.37084853611395,-47.52486038431474
201.36154422740066,-47.53593168148538
201.382792338643,-47.517052814369784
201.37678420211583,-47.51327469761449
201.38416201891852,-47.510754892477344
201.3838178072192,-47.506229331020215
201.384194306785,-47.51527310778556
201.3402401734787,-47.527714840487256
201.3455345220726,-47.5299648503886
201.33713628523054,-47.529732367775885
201.34105152980496,-47.52577209928377
201.33889324057824,-47.52196364197649
201.33238415510826,-47.51865949274034
201.3585951942558,-47.51778632804728
201.34857707581358,-47.523370228064685
201.35349089067617,-47.51285464437631
201.35282715876673,-47.5237605090899
201.36203839119554,-47.51136423293762
201.35162507031893,-47.51542718640352
201.35194447475752,-47.51282690748464
201.37845267055954,-47.50907970334778
201.3733624871089,-47.5079051962472
201.36738749714073,-47.50690786946284
201.3762399908516,-47.50117086766576
201.3798433353019,-47.49652225784024
201.37791499731958,-47.495830991182615
201.35338171581878,-47.49975902918038
201.34969254844742,-47.50207663023031
201.3572074853289,-47.49591518273858
201.34521936296844,-47.501768705667196
201.35214263110205,-47.49613376288375
201.360699674886,-47.50322186694802
201.36753868914596,-47.49876487089742
201.3689504139934,-47.49360758252763
201.36560779846167,-47.49033568269017
201.37308522980155,-47.483174909386996
201.3585044974115,-47.49184979252779
201.36962480116603,-47.499272724622266
201.36234973924599,-47.49646104866098
201.36084131206408,-47.4893442312632
201.3678458888202,-47.492620105318906
201.35441975233593,-47.49292395381365
201.34918093874822,-47.48400044353161
201.33825063349025,-47.49911330884945
201.3465583188895,-47.497709348118434
201.34941948913522,-47.48152042741577
201.36722001032814,-47.472951190780066
201.36757563967038,-47.48067324382796
201.36800635127113,-47.48159915344373
201.36517850661897,-47.47683934758553
201.36956149074604,-47.470575629882866
201.36403069691005,-47.48273919837826
201.36396092188443,-47.47284022595502
201.36261269697528,-47.475338306841564
201.34355841216703,-47.46939643925761
201.3412203313872,-47.47612615188674
201.3271760613593,-47.483194778598374
201.34486976316217,-47.47114389442098
201.3376310809978,-47.48625420360647
201.34009767451928,-47.475969994182904
201.3457935249589,-47.47061413717099
201.36376218874298,-47.46643209068375
201.35838104411644,-47.46621624148823
201.36548691010694,-47.465729598539745
201.35044037463067,-47.470028610451045
201.3547009083496,-47.46123807188542
201.3340215883788,-47.47241058874299
201.33327796062488,-47.46280271665398
201.3498363312149,-47.45566828634637
201.34526081851737,-47.46107478766221
201.3409579984336,-47.458944832756465
201.34604276465072,-47.458451915123376
201.3431583644056,-47.45780328550077
201.34320759835092,-47.458193333313496
201.35882168786236,-47.456658156695674
201.3466047742319,-47.46053987699849
201.34165824653002,-47.46056600631028
201.35449060669748,-47.448586159294784
201.3363340950052,-47.453103053085144
201.3320401681479,-47.4448318387722
201.3283300780661,-47.46150393753348
201.3315463133136,-47.45825120092739
201.34296979853127,-47.44958693880581
201.35569083877323,-47.442100871237315
201.33467202338744,-47.44346785488977
201.35062819826913,-47.443076639233226
201.33994400085297,-47.439293864524146
201.3512707095523,-47.43939258277915
201.34641097380634,-47.43723460773091
201.3502743579863,-47.44654119775939
201.34167363223236,-47.44704691844662
201.33482330548713,-47.43723440464551
201.33944971498184,-47.437790979668485
201.33867310722087,-47.42618243700286
201.34057924446483,-47.423152442890824
201.33680756419318,-47.43270136708498
201.34179853742697,-47.41729967235808
201.56557421050647,-47.69712419049877
201.54904956904122,-47.70200557591373
201.54159887315387,-47.705253743898005
201.53552481563088,-47.69916730072446
201.56700007515653,-47.6782916594211
201.55243826016968,-47.68853736751408
201.5638756300938,-47.679016603045376
201.56706941661147,-47.68072863634625
201.5243000999363,-47.690776490138695
201.52327071892395,-47.69242784886791
201.52293416399135,-47.69738562744258
201.5347342316972,-47.69389895981954
201.53305097263726,-47.68676634247896
201.5438006853076,-47.683853973968155
201.52862735027065,-47.68974530246649
201.5387005242498,-47.693682945309234
201.5352938020938,-47.68958252270016
201.55010521247306,-47.68323476664753
201.55892644438177,-47.67713571628091
201.56549755049966,-47.67399847082888
201.5621109209272,-47.67391268214122
201.55516511165857,-47.68441059810329
201.5605102261462,-47.67283994340264
201.52371093224323,-47.674336589351775
201.53373815663835,-47.680380401996686
201.525305993745,-47.674372910796144
201.51920584947973,-47.67615487614021
201.52772543693715,-47.67116293021947
201.5401066807795,-47.66618639889329
201.54103623653447,-47.669585009903535
201.54906939631573,-47.65778547858596
201.55859791020086,-47.6625707506833
201.5577081301421,-47.65803166228576
201.54539423255446,-47.674744219329185
201.54101756583083,-47.667386183180085
201.5979915828316,-47.68743623862736
201.5897214414653,-47.69406646579647
201.58730618165634,-47.682341905618046
201.59596243258997,-47.689958860073666
201.58646893002887,-47.69136474383127
201.59704606430762,-47.67865360706279
201.61010746468523,-47.674458386686574
201.60963227988574,-47.67457872271244
201.59820475942183,-47.68307062724712
201.59838608629403,-47.68329106564648
201.6007297605885,-47.68386341222483
201.61029546167126,-47.68017725435393
201.6159263794159,-47.67338832494327
201.5759774019454,-47.6822009794461
201.57920756807124,-47.683486384155486
201.5727997247448,-47.67531625644079
201.59235754038798,-47.6755277682494
201.57987168364696,-47.67734841596328
201.59624738792155,-47.66418382821699
201.58917964344016,-47.663254624855
201.59973838614974,-47.67113243835828
201.60188167251678,-47.66394825826411
201.60387740881347,-47.66370248449474
201.60401893891023,-47.662557516579874
201.60119132398157,-47.65988418822641
201.60271991756554,-47.65822735212959
201.60535846483205,-47.65351358544431
201.59544701319254,-47.667315615599996
201.5955455687594,-47.65911441096267
201.6330137503827,-47.658028405869025
201.61573228383267,-47.66810047620788
201.61707230804205,-47.667560477115536
201.6198406204137,-47.66690744738663
201.62065575676237,-47.66343784841411
201.62168749558427,-47.664275493383926
201.61877300087622,-47.66089130235717
201.6179360250912,-47.67564825915975
201.6268642605514,-47.666623745484394
201.6187661663083,-47.67016123310284
201.63147404679185,-47.65745735257109
201.63991286096208,-47.65194295497042
201.64025221625715,-47.64999851621064
201.63897828894184,-47.648412897592195
201.6415554730292,-47.65976583672201
201.63941419867785,-47.65483361477949
201.62588939344403,-47.64694291546535
201.61296530191112,-47.656355173005586
201.62096880450375,-47.65325926886277
201.61475588925373,-47.64735657886961
201.6240257359838,-47.64626926559454
201.6215401055301,-47.64256502857434
201.63571450195914,-47.64808951974906
201.63333551934338,-47.6461374114378
201.6320402355298,-47.64369323927804
201.6372947620197,-47.644784284208946
201.631617527214,-47.63994393260787
201.64261376305538,-47.64395846471193
201.63608357765784,-47.63923331747209
201.6491483365271,-47.63966547504427
201.64552972025692,-47.63171103828304
201.64123534875208,-47.63361027453082
201.6430885258433,-47.6372710386262
201.63502545135597,-47.6358501704042
201.57243092522415,-47.66276528093217
201.5665221187595,-47.66921964029463
201.56744098751906,-47.66434792890276
201.56653967922617,-47.663078551158804
201.57993417296555,-47.66685589163192
201.57854567768464,-47.664817851755316
201.57222854648523,-47.659509399109666
201.5776026788547,-47.66085063989386
201.58257869763654,-47.65607927465567
201.56597631859583,-47.66263804923632
201.5954305134923,-47.65086053466555
201.58885993114455,-47.65562709592257
201.5934686435731,-47.65588573025414
201.36133971053152,-47.504340526721926
201.3752228919304,-47.494836422651
201.36610853921704,-47.487059575280405
201.35969613796246,-47.500740944155936
201.37842041592089,-47.4922609872341
201.3636578069228,-47.48761907226358
201.32963128208286,-47.493596739360044
201.3311437143954,-47.50558251305547
201.3436939293007,-47.485498524349325
201.34659309651312,-47.496961062567074
201.34454450767538,-47.494830321020615
201.35159232754341,-47.4843726052449
201.33288962790678,-47.493865750364044
201.3394938339937,-47.49636412303575
201.34354857987893,-47.49629017188227
201.33785346120774,-47.49584481762474
201.35635550010727,-47.48298405999504
201.36258194548253,-47.48001473519062
201.360752898833,-47.4789356332121
201.36127110571815,-47.47357704925432
201.36397220018674,-47.481891616085086
201.3653801758352,-47.47400680347684
201.33283531027993,-47.486136498993424
201.34642277952773,-47.47605193398976
201.3449579569527,-47.473506668066285
201.33877269000567,-47.47896723991679
201.34224866982643,-47.48075931492873
201.33986064968127,-47.47660797005861
201.3548100855861,-47.47100781954183
201.3619027182311,-47.46108670459169
201.3483785005264,-47.46822752943235
201.36409115292938,-47.46516629372464
201.35287814368803,-47.465126673468546
201.3277263421318,-47.46560717827515
201.3386025520835,-47.46678886232827
201.32900608259573,-47.462671144027986
201.33966253246493,-47.467445439162645
201.35597200646836,-47.44574469710457
201.34558795910743,-47.465482199319155
201.34775278387272,-47.46085734207247
201.35782846100014,-47.45559251819837
201.36000334725912,-47.45398064714297
201.35652689955535,-47.45202583420622
201.3462845197787,-47.4646544131597
201.33230404853722,-47.45514036408493
201.33709110740935,-47.45249636873525
201.34130636602748,-47.45095206630033
201.34306455504012,-47.44349337319087
201.34751370952048,-47.44038423357186
201.35191520253593,-47.43527535537142
201.35379957631406,-47.44134485284751
201.33789991110132,-47.443009017442535
201.34436443023935,-47.441399230068434
201.34547759052407,-47.42776432764963
201.33384624309662,-47.4341138722559
201.34904225100343,-47.431342347584184
201.34838984533724,-47.42693855396961
201.34902596835556,-47.4285895622209
201.55352318180468,-47.70913985363991
201.56160575903058,-47.69692394217742
201.56858948947905,-47.706751607040204
201.56274040409411,-47.699475153683345
201.56618360467945,-47.7004040222962
201.57318798258015,-47.68900506578699
201.57126695923947,-47.700005369881794
201.5737727897777,-47.69845455047552
201.5584294639995,-47.705738883097695
201.54630216958333,-47.693043963375
201.5489541968834,-47.691891733981954
201.56198727284763,-47.6911067117314
201.56331679152171,-47.68660096326513
201.57021390654995,-47.6886044015692
201.56485023593572,-47.680797981968
201.55498788583398,-47.698897329725376
201.55189903419569,-47.68721641969442
201.49895328402098,-47.689619303370414
201.50844800317103,-47.68820544103151
201.51018840590038,-47.68194756025549
201.51716662057484,-47.69198199718514
201.5409389129691,-47.69154881131096
201.5443057813599,-47.68372382874539
201.52733928421094,-47.68991048649534
201.54125584949662,-47.685317460135586
201.53965124295738,-47.67982368300682
201.56266861937527,-47.66668421788587
201.54466067800715,-47.678132322179174
201.54688250102956,-47.676453731039985
201.55690099742884,-47.680479392150936
201.5543848481561,-47.66943097957924
201.56342621184464,-47.67101381008914
201.54734623495347,-47.6795656144462
201.52330585834838,-47.6794718409093
201.520458712288,-47.678843501582485
201.52381594765828,-47.6774171940089
201.5200878949598,-47.67588341403664
201.55674324539842,-47.65509187612921
201.5457782456043,-47.66913425452748
201.5494500442477,-47.66458048776073
201.54545783777502,-47.671797593498496
201.55723122297036,-47.66581812549855
201.5847459030115,-47.695863522902854
201.58694579845366,-47.68877877208252
201.58984986941547,-47.68194136250253
201.5843866459831,-47.6911092445444
201.58698412617323,-47.69320108975825
201.60521493968326,-47.684363881558944
201.6036791746419,-47.67969906652654
201.60882597855607,-47.68179403472152
201.58307285675306,-47.6773026886397
201.58494619142937,-47.67267050390487
201.57303597288697,-47.67950318821269
201.5801627319592,-47.68119544815306
201.57820817562194,-47.67879057337367
201.58573734970835,-47.675176450172536
201.57315856557702,-47.68447960038524
201.58576816986405,-47.672765309038375
201.60641174562997,-47.655671949726575
201.6041729572894,-47.663968696116115
201.59845598379198,-47.664959847734806
201.63389578039795,-47.66579213756995
201.6292951258391,-47.66312447762054
201.6191554390466,-47.66298280092024
201.62536640765043,-47.663529151487374
201.6324250257908,-47.66377250502019
201.63839662289962,-47.65382615151194
201.64453394495905,-47.652040479855465
201.64658130633865,-47.64619097337997
201.64617755029587,-47.645320950568944
201.65011054559494,-47.64774862839352
201.6449316863702,-47.643182701075716
201.65294494552475,-47.64675838985947
201.65090803954917,-47.642910407694906
201.64972778831387,-47.655065144513436
201.65299121437639,-47.651430990141414
201.6403468771729,-47.6569853540156
201.64446042541812,-47.643947469958505
201.62444243293555,-47.64303496263182
201.62867192388111,-47.64841539163081
201.62244286302382,-47.65422866435661
201.61123884173278,-47.657701333868445
201.6115287669716,-47.65249755841466
201.6205587633414,-47.64809298023689
201.6354546617963,-47.64414088248653
201.63541068007117,-47.64198419146496
201.63855738535986,-47.637425692047024
201.6430593116544,-47.639735365370676
201.64171250771588,-47.63766886670205
201.63344642927967,-47.64923155522942
201.57908217263335,-47.66062496646842
201.57772469178602,-47.66253977898815
201.56492299274421,-47.66697556255142
201.5652488083889,-47.66288354584284
201.57436333618645,-47.66840619797059
201.57617017432935,-47.65573843217554
201.5753412976224,-47.656962745089565
201.57190216278926,-47.65837773353344
201.59189993762257,-47.65687249770663
201.5852044865303,-47.65090758343526
201.59233537467483,-47.651305941313666
201.59586001758183,-47.65413455752369
201.59867515107277,-47.64746210129408
201.60459147889222,-47.65067089257988
201.60016963911536,-47.64289981391877
201.59094690307955,-47.653407885507015
201.5916539100438,-47.646850456496786
201.59994388732943,-47.64950152198112
201.56816734002672,-47.65856099296654
201.55690118979427,-47.65259593410533
201.56445368178422,-47.65565997487426
201.5599227238046,-47.658535101256874
201.55954009153425,-47.65449279738055
201.574972751761,-47.654622158603765
201.56848966444394,-47.645077280001736
201.59418578903816,-47.63694739596917
201.5851890228314,-47.64172738110423
201.5798173073779,-47.642907006053434
201.5835149921604,-47.64208060835127
201.58600208842017,-47.63877763862945
201.58514247981185,-47.63405724807534
201.58912248815997,-47.63694474621433
201.60914490143904,-47.64031677006954
201.60595537813697,-47.65084956817556
201.60832273849155,-47.64631665570012
201.60984684420347,-47.644110016489485
201.6241668910352,-47.63870066968023
201.6002256565893,-47.639538402108194
201.61131305275003,-47.63880250698895
201.61864972760858,-47.64079382164687
201.6131365157371,-47.63640570410158
201.6055246587726,-47.65016232880131
201.61984871154053,-47.63787145264522
201.6231362254823,-47.62547516465408
201.62769782775916,-47.63551682650666
201.6354917980936,-47.631809894213376
201.64215269571665,-47.62720966032095
201.6361164652998,-47.622151559063234
201.63637480317047,-47.61996946865258
201.63648060160935,-47.616211108347166
201.63823914374845,-47.61674160765322
201.63658088146684,-47.61933783483207
201.62876157170325,-47.63552731100987
201.63119348851833,-47.63336226205633
201.608005926928,-47.61918718829851
201.59745313578028,-47.62667131899411
201.60562187719083,-47.62777728006605
201.60929029640118,-47.617980594330554
201.60265417190993,-47.629353514810155
201.61468056345396,-47.622109168022575
201.62977980702783,-47.618135061603226
201.63239809361164,-47.60627730115745
201.6234156616917,-47.614939880281135
201.6150597838585,-47.61421225029238
201.6230921623789,-47.61966804578326
201.62665025205118,-47.61955155993618
201.62906331649958,-47.61909815455247
201.61921212392892,-47.61112872712716
201.62234119416118,-47.60947125304418
201.6353046127792,-47.61576906480317
201.62769725331685,-47.609220869908725
201.6304630387963,-47.61145087352677
201.6330321433233,-47.612704049794175
201.63018687504314,-47.60864820273285
201.62989587105943,-47.60405144380207
201.63049485715493,-47.618618528460715
201.62260962464276,-47.6223249297137
201.62372819873332,-47.61378445221685
201.62083030812784,-47.61813881087064
201.62960234013659,-47.61576450650555
201.62334400829778,-47.61839142605381
201.48742553962592,-47.684064671661964
201.49179634562273,-47.68146821512329
201.51403420877062,-47.67386348225443
201.50785589514928,-47.672067028790245
201.51216900237998,-47.679748985642206
201.50157090251608,-47.672738872935405
201.51432031161795,-47.67033679772067
201.4830732794172,-47.672578998624694
201.48705107958506,-47.668653009821334
201.48615590511088,-47.67102732095702
201.4955946707627,-47.66938169394635
201.49237040517895,-47.668886593701245
201.50180813796703,-47.66773348397099
201.519355416827,-47.662555320578726
201.52654462897328,-47.66191119823227
201.53300604260716,-47.65520708119654
201.5299887755866,-47.65583164426871
201.51470602360746,-47.665601348111025
201.52898572970054,-47.65526973802628
201.53783012147662,-47.6564764819254
201.54600186710874,-47.64746066527664
201.54939949983168,-47.653864923684814
201.53602222510094,-47.653887470278946
201.54878075569528,-47.65105409184701
201.54638739799205,-47.65784292894109
201.54183676798584,-47.64925099653796
201.53685738643546,-47.64987067245959
201.52817321319208,-47.64619775800229
201.52316775109614,-47.652672074693555
201.5109048905332,-47.649060720525306
201.53454447184882,-47.63942284781545
201.53598759747274,-47.6483904992446
201.54132742157933,-47.64472068092255
201.54848284602707,-47.63574580383776
201.54506764446148,-47.6311887019708
201.53513709993211,-47.64140983573617
201.53781993270732,-47.63488753221874
201.54372352404798,-47.6301302137933
201.5414407572115,-47.629140960478054
201.46756286643324,-47.6647418856565
201.4730825820298,-47.66212373383765
202.0133638878897,-47.45854296616126
202.02447891000742,-47.45765039423295
202.00816366799998,-47.45598092485939
202.01527923242952,-47.46392861458891
202.0155884362776,-47.460116729424264
202.01456227756404,-47.4514396254502
202.0280479373998,-47.453080238709944
202.00740698816992,-47.45744661821768
202.0085893563662,-47.460372545514694
202.0311919996656,-47.446148879816526
202.04120501339764,-47.433802498476226
202.02915112823865,-47.45311974246841
202.0252593918997,-47.4434189321702
202.0365960642827,-47.44177123784228
201.97690926844123,-47.469627042467415
201.96825213092387,-47.477070550525745
201.96858716113374,-47.47664272655974
201.96908981848364,-47.46742765985539
201.97826142330638,-47.46661842970094
201.96903057855732,-47.46354020050384
201.98277574783836,-47.45993531894469
201.9761856556612,-47.46362032742784
201.97610877731708,-47.47411846219337
201.97152795240106,-47.46803510588716
201.98362658670544,-47.4623098774206
201.9764432280167,-47.46516483217224
201.97861144421626,-47.45885693323186
201.97117717543662,-47.47600181679644
201.9824679496281,-47.46151363655343
201.99973155830327,-47.455277165214405
201.99464957510128,-47.45638590516751
201.98580567620195,-47.45581396686249
202.00279975175584,-47.45425663682648
201.99753515617627,-47.45190921468268
201.99245110997353,-47.44847884294637
201.9839317657181,-47.455502565144265
201.9882720874314,-47.46024536289693
201.97178902823592,-47.45804197120519
201.9673120635354,-47.460444688127865
201.96340524022534,-47.452560352333975
201.96735208922638,-47.45220328541318
201.9702980917542,-47.45016120269348
201.9749343590558,-47.44720890704057
201.97112166026008,-47.449697405328905
201.9715710323299,-47.44908352110206
201.95755807701735,-47.456021215655056
201.96762838572997,-47.46327140942166
201.9983215977529,-47.444026247610225
201.98559272243872,-47.45166341622826
201.9799644107999,-47.45087850336488
201.98612446351376,-47.4485644216507
201.99084822144795,-47.446004929470405
201.9889608354175,-47.4444044568095
201.9935043833916,-47.441544356098156
201.99287026542524,-47.44182572105432
201.99086839412942,-47.43967709261129
201.98206724632615,-47.43878051134224
201.9905247937264,-47.43372627712396
201.98494782823084,-47.44606885785422
201.99174867871574,-47.4425744332928
201.992596749112,-47.43665022686739
202.01961457129084,-47.43541468035962
202.00320105131308,-47.4472481599023
202.01228414588982,-47.44101826240309
202.00773678060446,-47.44030377973669
202.01025855509104,-47.43660492137482
202.00806009659402,-47.44749890424128
202.00602638562006,-47.44982936585148
202.01679369040102,-47.44691491383337
202.008154518526,-47.450661838264885
202.03696472159208,-47.427490791349996
202.0422845015535,-47.430483513389014
202.0381445146607,-47.428873870191566
202.02960005303876,-47.433625086177095
202.03580563270378,-47.4310183272816
202.0321243089766,-47.426521624773805
202.033468287753,-47.425204772223566
202.0296075460841,-47.43885910259316
202.00198836807905,-47.43787449828257
202.0035415278721,-47.43038971931316
202.00190291982648,-47.43705452467783
201.99665044860058,-47.43480590947113
202.01382540314253,-47.43040810269611
202.01005013610148,-47.429646164578045
202.0023708495154,-47.43329502536671
202.02132707185982,-47.41824154214444
202.02853643859967,-47.42125433512748
202.0227292530792,-47.41286807058195
202.0277210930465,-47.41479607297665
202.06202554862304,-47.44016266213663
202.06088915659143,-47.436572663466755
202.0589049157827,-47.44851177510917
