phot_g_mean_mag,bp_rp
16.365107,1.2363558
16.206205,1.2421513
16.476057,1.2085676
18.08597,
17.183012,1.246294
17.506918,1.7544289
16.137583,1.3193712
13.196278,0.8764887
16.738525,1.2682209
15.964912,1.0797949
17.634129,1.5926933
16.000984,1.4304657
16.615858,1.2585182
18.631447,1.6832829
17.528385,1.3363037
16.033112,1.357173
12.848834,1.6486568
16.84033,1.2685814
18.982014,1.6629124
16.616798,1.2655582
16.485344,1.2998714
16.884155,1.3093662
16.781565,1.2623329
17.899094,
13.144087,1.2166605
17.413818,1.11234
16.660572,1.0071135
16.279757,1.0887966
17.879309,
16.286308,1.3706446
16.054502,
16.337568,1.2454033
13.582132,0.6223011
16.426851,1.2682552
16.45637,1.2538261
17.046762,1.1899529
18.141605,1.3439426
18.243368,
16.711214,1.2229347
16.616755,1.2433901
15.978905,1.3339939
19.168062,1.4125671
16.969086,1.2010155
16.36362,1.1972084
16.606874,1.3261242
15.809365,1.4078331
19.055477,1.6574326
18.339718,1.2878323
16.144705,1.2810221
16.343582,1.2358961
17.214031,1.3175907
17.170658,1.2620659
17.188267,1.2663879
15.049347,1.4785452
16.63908,1.2525063
15.8566265,1.3991871
20.322903,1.5881062
18.771759,1.5098419
14.554226,1.4884262
18.266996,1.3889809
19.609331,1.7942314
17.157902,1.3202248
18.072927,1.3751106
17.570343,1.3518906
17.186844,1.3154354
19.262426,1.6171799
17.003605,1.2846622
17.907133,1.3946342
16.931732,1.2438488
17.831295,1.341692
18.778067,1.5350246
19.25082,1.6554337
16.662992,1.2765999
15.884084,1.465128
18.228659,1.4770508
17.544533,1.3222675
16.835533,1.2780571
17.861265,1.3558121
17.240725,1.2947922
17.271101,1.3450584
18.71063,1.5920277
18.336216,1.5088882
18.75287,1.5391102
15.960878,1.4327688
18.551935,1.5055866
17.390617,1.3704739
17.957262,1.4430695
20.095943,
18.063951,1.4076729
19.281462,
16.291224,1.3832808
20.246004,1.95154
16.652874,1.336833
17.384056,1.3813057
18.24613,1.4806042
18.834747,1.5110531
19.143335,1.590847
17.90548,1.3870659
20.287603,1.7546768
16.314447,1.2606792
13.213443,1.1547146
18.579678,1.5814781
17.070751,1.2672482
17.471975,1.2292938
17.831392,1.3527203
16.029802,1.3301764
16.351692,1.2658472
16.811625,1.2656116
16.654543,1.2530022
16.42451,1.2724018
17.375349,1.4750462
15.857668,1.4431314
16.22931,1.2672157
20.430431,1.6242809
17.139458,1.2903976
18.376032,
16.245071,1.3030052
18.632908,1.5401058
18.826027,1.5762539
18.418299,1.51301
16.260893,1.3004351
19.073723,1.7248898
16.343374,1.2492151
19.043661,1.6251335
17.76599,1.399046
17.460552,1.3406773
12.065915,1.7618437
13.351541,1.6686726
14.898182,1.531991
16.968477,1.2890759
20.324656,2.5158882
17.557615,1.5240288
16.991241,1.2716923
16.681198,1.2736082
19.409883,1.8333015
20.53822,1.9854412
19.311443,1.7990131
20.145926,
17.990633,1.4249249
18.618063,1.526495
19.90471,1.8872242
19.08265,1.6516933
17.693504,1.3393002
18.361246,1.4991302
17.036076,1.263155
17.522802,1.3486233
17.142586,1.2180405
17.11087,1.2157097
16.452204,1.176363
16.502602,1.1905317
18.441555,1.4341011
17.700481,1.2755356
16.138136,1.2080212
16.550518,1.1985569
18.557308,1.4755192
18.013653,1.3400078
16.88369,1.1605549
17.370361,1.2791348
18.71281,1.5429363
18.323618,1.3623562
18.446249,1.4843979
16.894934,1.2082958
16.668474,1.1948538
19.192608,
17.698168,1.2584858
17.429491,1.2366409
16.751177,1.1718292
17.976591,1.459835
17.782145,1.2524967
16.944433,1.1882954
18.670471,1.4837856
16.8189,1.1901283
19.698193,1.6872768
17.058718,1.2275009
19.504742,1.8199482
17.654459,1.2933426
18.44333,1.3962479
17.53122,1.2541485
19.067865,1.6016235
17.925066,1.3736992
19.544535,1.8154869
15.254413,1.5148706
18.04451,1.4190712
18.39683,1.5074215
19.49789,1.7595482
16.605082,1.3040304
20.17013,1.900938
17.748812,1.3092022
20.384666,1.8831558
18.657284,1.4978561
18.811934,1.534296
16.60159,1.2463045
17.121172,1.2392597
19.378714,1.7598152
14.075788,1.5534496
17.589317,1.3396931
18.149563,1.400816
17.641726,1.354126
19.15994,1.6770782
18.337267,1.4718037
19.925982,2.055521
19.54032,1.7346935
17.988735,1.3670101
18.004116,1.3806095
15.911635,1.4265404
16.41218,1.23769
17.38851,1.2744522
18.364737,1.4287109
17.013777,1.2346611
17.227777,1.2576733
17.021255,1.2796669
18.153599,1.4364338
17.161488,1.3273335
19.125221,1.4885235
16.58771,1.2247658
17.429962,1.2731609
16.729248,1.2834854
19.014397,1.6792412
19.220346,1.4126759
18.74617,1.5113411
16.602484,1.2531681
18.128897,1.4879761
18.041069,1.3697357
16.940453,1.261734
15.804539,1.4018774
17.488142,1.2876015
20.103062,2.1516457
15.7178545,1.3831472
13.176875,0.78191376
15.997361,1.2806101
18.606625,1.6383381
20.091688,1.9159756
16.668648,1.2051449
17.57383,1.3161697
20.599558,1.8578568
19.883953,1.9604759
17.515404,1.3180695
18.328173,
16.743946,1.2780266
16.508493,1.2806396
17.397476,1.3131943
19.534687,
20.400484,1.8623619
12.932683,1.6569567
20.035366,2.0769997
20.131897,2.1383572
18.658974,1.5952301
17.671593,1.3406277
16.985935,1.2782974
15.909517,1.4165325
19.231276,
17.130802,1.3349056
19.098877,1.6798668
18.035032,1.3850613
17.164179,1.3100433
15.015404,1.5369778
18.60457,1.5190716
17.457846,1.3118935
17.867865,1.3370152
16.849104,1.2766705
13.037935,1.3749809
16.204302,1.3010035
16.110834,1.3149652
19.227749,1.7232399
16.484482,1.2834787
17.757788,1.3683472
16.933092,1.2584381
17.825516,1.3127136
18.90687,
18.637522,1.5616341
18.615381,1.5343189
17.015528,1.2838955
18.350739,1.4440022
18.907364,1.6075172
17.900522,1.3505116
17.644142,1.3520203
16.70956,1.2704735
16.574188,1.3305998
18.160776,1.3894901
18.023497,1.3343964
17.920424,1.492445
18.317087,1.4278412
18.67423,1.5010681
17.137917,
13.031674,1.6563578
19.074762,1.5865192
16.126904,1.2159233
16.754162,1.3229284
17.24622,1.4255295
17.433624,1.2614651
16.593409,1.4394922
13.145846,1.3867111
17.868168,1.3905354
17.346548,1.4098396
18.802628,1.751318
16.830402,1.2549229
15.953205,1.4517784
17.992237,1.4524555
16.526333,1.2854156
16.693043,1.3187551
18.660355,1.4497776
16.453707,1.2649364
16.80685,1.3022156
17.405102,
16.58515,1.2481537
18.128313,
17.017124,1.2300339
16.145191,1.2288456
16.151762,1.3340025
16.814274,
18.60727,1.4816628
17.687538,1.3651485
16.464287,1.2465725
15.551638,1.4350214
16.33447,1.2840853
17.369547,1.2368736
17.633617,1.3147125
17.346994,1.4679279
16.236803,1.2108927
18.758314,1.3660069
18.93261,
18.71537,
16.839808,1.3044567
16.749634,1.232378
17.88356,1.349659
17.292963,
16.201775,1.468463
17.916708,1.2115402
12.18809,1.7119513
18.978397,1.7599335
17.92291,1.6167336
16.132767,1.2521076
17.827183,1.3208847
18.868103,1.591713
17.40541,1.2647324
17.040287,1.3170929
11.559413,1.7691622
16.642803,1.3604937
18.494864,1.5166321
18.592594,1.5004501
19.700317,1.4733467
16.3964,1.296772
17.210835,1.2702732
16.665342,
19.084383,1.3465443
16.104788,1.322875
14.263475,1.4827385
12.981424,0.90618324
15.846048,1.4707155
16.927654,1.2685432
11.360531,1.8561687
16.128798,1.3060045
16.257679,1.2413778
17.238697,
17.01729,1.3286858
16.618755,1.2292767
16.550081,
17.408535,
13.032531,1.6505003
17.571268,1.1664677
17.815195,1.3224945
13.856024,1.5504866
17.43374,1.309227
17.533054,1.3259163
13.914687,1.550808
19.122063,1.4314861
17.402012,1.2649975
17.104654,1.2821312
18.070621,
17.803135,1.4073372
16.523966,1.2561951
12.7555275,1.6404076
20.167244,
13.529853,1.5881109
16.142488,1.311512
16.823647,1.2551537
17.096369,1.2790413
19.233044,1.6271973
20.371809,
17.554937,1.3578281
18.289692,1.440609
16.824453,1.2258568
18.161005,1.6323032
16.566393,1.2457323
16.22448,1.2446136
17.608685,1.2894402
16.602385,1.2203846
16.451813,1.2223711
17.967663,
17.305729,1.3431759
18.518301,
16.690613,1.2548981
19.994114,1.3419132
17.367548,1.3230553
16.965315,1.2279644
16.127636,1.2331343
15.954638,1.2706432
17.347935,1.2727833
16.475618,1.2202368
17.644081,1.3037567
18.15446,1.2746696
17.457155,1.2502232
17.021332,1.2435856
16.90378,1.2391815
13.219023,0.7666826
16.340927,1.2446947
18.328268,1.4126873
18.597717,1.4472275
14.944665,1.4782267
17.983469,1.3672009
17.88513,1.6848011
13.041645,1.5831766
16.461487,1.2295532
18.650713,1.5719948
18.164694,1.4532185
16.750517,1.251833
19.430172,
17.565279,1.2959538
18.414345,1.5489368
18.874325,1.5055599
16.41048,1.3016548
18.42831,1.5126915
17.659866,1.3796864
17.695816,1.3700542
19.002226,1.6300678
17.364283,1.2840691
16.522398,1.2535849
17.05968,1.2845631
16.59683,1.2913389
17.03846,1.2916489
18.420269,1.5133667
17.828741,1.3340168
16.184624,1.2933865
18.418335,1.7415199
17.39526,1.2873802
18.64881,1.5084839
19.64779,1.7981682
17.50064,1.3407116
13.229472,0.98073673
20.326239,1.7653942
17.623804,1.3749485
15.522354,1.4604845
19.010305,1.6645927
17.789495,1.4452419
19.181225,1.7100639
16.15518,1.3321085
15.85767,1.5513735
17.156082,1.3722515
20.289917,
18.081636,1.4330006
17.773726,1.3673115
18.495173,1.5170746
17.027441,1.3350906
17.605844,1.4109402
16.781847,1.3145695
16.270924,1.333252
19.307943,1.7923584
17.801474,1.3307056
16.927254,1.3225231
16.591904,1.3104849
17.035736,1.2497902
18.218475,1.4813309
19.126476,1.4573689
16.518091,1.2936249
13.767052,1.5653181
17.045067,1.2883568
16.967415,1.266016
16.512486,1.2541924
18.917841,1.6019497
16.242922,1.2414951
16.0985,1.2806425
16.690157,1.2632179
16.496656,1.2451944
18.391449,
17.976982,1.3712406
16.458578,1.2532072
18.395794,
19.130495,1.8160572
17.065613,1.2998924
18.170868,1.4173374
17.510191,1.3136768
18.102724,1.4244003
15.756585,1.467493
13.263008,1.1748657
16.239038,1.2777739
12.513032,1.6786232
18.39416,1.4802685
17.88368,1.4248371
17.694807,1.4839058
16.086535,1.3786268
19.25654,1.6091824
17.57349,1.3511162
13.96773,1.5722685
19.079697,1.6654167
18.75939,1.6215401
17.583979,1.3442993
18.560629,1.4412632
18.452625,1.5050449
17.808811,1.4255886
13.363546,0.7547331
17.867062,1.3998318
17.394203,1.359169
17.637085,1.3173981
18.120907,1.4148903
17.39826,1.3507233
18.818691,1.5531406
17.805258,1.3942432
16.76571,1.3229027
16.59782,1.3242474
18.811087,1.6198997
17.772486,1.3018589
17.541727,1.3199692
18.087538,
20.505377,1.6064625
18.251158,1.4626598
18.89102,1.525938
17.387892,1.2456169
17.38744,1.2712231
17.565882,1.3030968
17.64453,1.290987
19.684668,1.8960953
17.028048,1.235302
17.451666,1.278513
18.621052,1.5166187
18.367249,1.3920155
16.630299,1.179802
18.813553,1.5216122
17.941135,1.3279037
16.796585,1.1542435
17.482307,1.2319221
16.814976,1.1931343
16.599308,1.1670656
19.919512,1.7939758
17.933908,1.3840847
17.83298,1.2825832
20.06737,1.8934784
19.593136,1.9747353
16.466446,1.1779041
20.505884,1.6837425
17.467909,1.2186813
17.456686,1.3088932
19.481337,1.7505398
16.29874,1.2792549
15.467331,1.4043722
16.938147,1.1960869
16.721622,1.1974354
17.591412,1.3079109
16.112434,1.1745901
17.494154,1.2139797
17.076033,1.180624
18.11604,1.3620567
19.916822,1.683918
15.990283,1.1780176
19.099585,1.6860695
17.416918,1.3500347
18.50661,1.4553833
17.897427,1.3094978
19.42541,1.8834324
16.157347,1.2072725
17.509363,1.2852688
15.873352,1.3977423
16.555231,1.2398367
16.692537,1.2256622
20.122786,1.896244
18.45779,1.4807377
17.765217,1.3443146
18.043455,1.3826771
19.162394,1.6257439
12.938174,1.6152248
17.562275,1.3052559
17.644089,1.3533154
17.11756,1.3012104
17.598566,1.3598499
16.190502,1.2994566
15.910039,1.3782444
19.816792,1.9090729
18.491678,1.5075817
19.345863,1.818861
19.58894,1.6897087
16.423883,1.260807
19.758389,1.6787033
19.146198,1.6697693
18.80717,1.5335217
18.392336,1.4759026
20.249605,2.0041008
17.156322,1.2468605
13.822671,1.5763083
16.31586,1.2377319
17.620197,1.2998505
19.499449,
17.42559,1.3040218
16.77349,1.2249317
16.627855,1.2297859
17.447489,1.2623119
17.485186,1.2939034
15.546248,1.4684572
14.982147,1.4825983
16.730803,1.2545509
19.851715,1.5508232
15.880761,1.3777046
18.751451,1.5259075
16.753616,1.2671862
12.868409,1.4433279
16.86371,1.2332687
19.113028,1.6872768
20.366508,
19.4257,1.7919388
16.50406,1.2367897
18.187187,1.397644
16.22418,1.2336435
17.336786,1.2689266
17.977163,1.3558178
16.336456,1.2399521
16.314419,1.3147612
18.219023,1.3081589
19.716158,2.0632248
18.406967,1.4826603
17.116917,1.2705841
18.60877,1.4988174
16.923868,1.3258286
18.091095,1.4061508
18.058756,1.4032669
16.45428,1.2779579
15.781607,1.4972935
16.93482,1.2853813
16.65088,1.3245068
18.881521,1.5286808
16.994324,1.2492199
17.636116,1.3139381
19.341433,1.7630234
16.382704,1.2695951
16.39229,1.2993755
13.113629,1.3880711
17.314615,1.2986889
18.925514,
17.445133,1.282135
19.40876,1.8248825
19.553204,
17.082584,1.282568
17.42461,1.3099422
19.135479,1.7338047
19.852272,1.4688148
17.012766,1.3231335
17.520655,1.327301
18.503792,1.5417233
17.488518,1.311573
17.407742,1.2908401
19.584345,1.7597065
20.087679,
17.402418,1.3000603
16.72929,1.2650528
17.457394,1.3331871
15.858563,1.469698
16.717554,1.2665958
17.331799,1.3490562
16.725605,1.311429
17.572083,1.3313065
17.468302,1.3281975
19.628136,1.8002834
18.824936,
18.645512,1.520237
18.21238,1.4235153
18.586447,
17.871723,1.3335323
16.711235,1.2464933
10.857362,1.9502792
16.217024,1.2944851
16.364187,1.2849855
18.147324,1.350811
18.923126,1.5121841
15.13618,1.4872341
17.88287,
17.941385,1.4219799
18.644785,1.5163078
16.708616,1.3164444
17.324669,1.2854214
17.357754,1.3542976
16.48497,1.4946375
16.949629,1.2536678
16.972412,1.3891373
18.285065,1.9425659
17.067442,1.3019581
16.501907,1.2905331
17.300653,
17.007637,1.5163364
17.340902,1.316637
13.013731,1.6142311
16.815395,1.2237759
17.697308,1.7847118
15.673132,1.3749676
18.053787,1.2861767
14.065563,1.5346899
18.002737,1.3569221
16.321354,1.2550049
17.729395,1.3327427
17.913847,1.3940411
18.346941,1.4429817
17.219906,1.2404118
16.523525,1.2220411
16.580347,1.2063093
16.44122,1.1772242
17.20724,1.2095776
15.150625,1.4708662
16.656946,1.2769127
16.459501,1.2404566
18.389126,1.2364578
17.8464,1.3251381
18.014685,1.3222008
19.180843,1.611206
17.387484,1.2839775
18.099394,1.3690281
17.651623,1.3106766
16.69722,1.2006731
18.042889,1.3483601
13.582319,0.55693626
18.716925,1.4735546
18.575098,1.4990082
12.917148,1.565774
16.989262,1.3055878
13.075314,1.6438046
17.49911,1.2722378
,
16.530998,1.2815208
16.922558,1.6568546
17.021896,1.3790455
14.641673,1.5408831
17.92674,
17.634504,
17.432816,1.384882
17.03882,1.5906448
15.026579,1.5071993
16.914064,
17.533508,1.4857292
16.362661,1.1382284
16.135784,1.5111914
17.19728,
17.02015,1.2673235
14.86489,1.0511932
15.080126,1.4697008
16.494781,1.2107935
16.708078,1.4390717
16.243813,1.2757759
17.857159,
16.816711,1.2531357
17.62898,1.305048
17.345419,1.3943167
18.207773,
16.043884,1.3119364
19.130505,
18.494991,1.4516163
19.107676,2.0596237
17.230074,0.97255516
19.038477,1.2459316
17.502449,1.3278961
16.719698,1.2535458
17.460516,1.2934742
12.480498,1.7089529
17.258266,1.2080727
16.058285,1.203618
14.526744,1.5114746
19.033825,1.6453934
19.367725,
16.971516,1.4585619
18.775831,0.6735554
17.990585,1.4276829
17.160784,
18.384672,1.4702911
17.14745,1.2627239
16.400236,1.2103844
16.69066,1.2552395
17.023396,1.2718468
17.970806,1.4300556
16.747023,1.2130327
12.983861,1.3860741
17.621557,1.3834229
17.451931,1.3157616
16.292234,1.265563
16.693583,1.2346764
17.143753,1.2355614
19.300423,1.6968212
16.370277,1.2638626
18.485224,1.3545418
17.225464,1.2167397
18.990984,1.62677
19.214005,1.6294823
18.25245,1.4460831
16.657532,1.2144632
12.982274,1.2993689
16.818619,1.2134552
16.957018,1.2254238
17.775286,1.342041
17.800457,
19.502878,1.9348431
15.600765,1.4425907
14.924804,1.4849558
16.817,1.2268467
18.14279,1.6914062
17.277693,1.2833099
18.155975,
16.343826,1.3420305
17.68857,1.3011646
19.55572,
17.345228,1.292551
17.432491,1.3028641
16.891932,1.2661133
17.883156,1.3605843
18.762285,1.5721302
18.292461,1.4419174
16.301401,1.3236094
19.734522,1.8866425
18.632536,1.5925732
17.399963,1.3797283
18.33501,1.4693146
17.971664,1.3664646
17.140654,1.2609234
18.536194,1.5060921
19.961056,1.8545837
17.093685,1.2661705
19.242294,1.7005234
17.242117,1.3107357
15.99491,1.4535646
18.87173,1.4874249
18.479103,1.500143
16.528656,1.2933264
18.435781,1.48102
,
17.365318,1.3568993
17.621758,1.4034977
17.051235,1.3405399
17.495522,1.4610996
20.49503,1.7798157
20.415056,2.0209427
16.666098,1.3463831
17.737495,1.4130898
15.687357,1.488965
16.753218,1.2435246
17.74674,1.3675251
16.249605,1.2683363
17.658176,1.2165451
17.402575,1.296154
15.685647,1.14639
13.023054,1.4464064
16.643888,1.2667704
16.924482,
16.461187,1.2531061
19.930304,1.9102554
17.563227,1.342413
18.064186,
16.052938,1.3778448
17.352932,1.2924747
18.50401,1.4489307
16.642578,1.2809086
20.078281,2.1038551
16.977373,
15.263516,1.5309811
18.092476,1.4376984
18.490873,1.5032005
16.358795,1.2972059
19.01924,1.6839199
16.318655,1.3158474
16.999731,1.29175
14.456111,1.5674706
12.88604,1.4377108
16.664976,1.256299
17.498205,1.3175144
16.832981,1.2538738
17.137543,1.2932835
16.293686,1.3032331
16.385035,1.2772264
14.674528,1.5363321
14.407433,1.5933828
20.019669,1.6468506
17.903133,1.3571339
18.947699,1.6334095
17.385551,1.3290844
18.201923,1.4799595
17.271229,1.3735542
18.665024,1.5422955
16.695562,1.2973337
19.487595,
11.656441,1.8672295
17.275776,1.3652916
16.647135,1.2521601
16.552643,1.229579
17.68359,1.3909245
17.54803,1.2634087
15.5262375,1.4017239
17.538431,1.263855
16.133905,1.0690336
16.026426,1.2235098
17.711283,1.300108
16.720621,1.2034931
18.088648,1.3876858
17.740818,1.3022633
20.268631,1.774229
18.753428,1.5287399
17.452164,1.2491722
16.510042,1.1780024
18.566664,1.4627895
17.172182,1.213911
17.392645,1.2377834
16.635885,1.1569538
17.887049,1.3523788
17.173588,1.2101784
20.328371,1.6405716
18.511578,1.4608078
18.202042,1.3838005
19.572056,1.759552
12.8838415,1.5578947
18.362415,1.4188519
12.842141,1.5484829
17.623121,1.2388153
20.185959,1.8226128
19.795458,1.7936897
15.12788,1.4211416
19.180197,
16.447548,1.1987801
18.807573,1.5011749
19.788097,1.8464546
13.048658,0.7426386
17.639383,1.3060265
18.747044,1.5074673
16.874874,1.1884403
16.983086,1.2188263
18.619808,1.5983887
16.724018,1.1861172
15.052834,1.389863
19.794815,1.7744141
19.441229,1.6646805
17.242329,1.3008423
19.45555,
19.550934,1.7988987
18.717472,1.5132084
15.663686,1.4459581
17.34683,1.2718258
19.138275,1.4588699
16.343689,1.2185736
17.335629,1.2683678
16.85864,1.2484932
17.167809,1.252079
17.913198,1.3487244
18.244621,1.4607658
18.319876,1.4533463
15.898101,1.4001751
18.409369,
17.862381,1.3972893
17.333776,1.3101139
16.752373,1.254221
16.961807,1.2719059
18.053438,1.3842926
18.312296,1.4700508
19.15017,1.834652
18.34521,1.4341431
17.658007,1.3164902
17.114828,1.287569
19.25833,1.8047447
18.58929,1.4123077
11.02671,1.8885841
17.138317,1.2566395
12.011058,1.7504015
16.306177,1.2602568
18.477354,1.6433716
18.30066,1.460041
16.532988,1.2216997
17.32123,1.2571468
17.208992,1.269413
17.59679,1.3053741
16.847933,1.2355709
17.833168,1.3511333
16.270445,1.2284536
18.059217,1.3512001
13.528146,1.5723591
16.787397,1.2435188
17.453012,1.3130112
15.46252,1.451129
16.234509,1.2338667
20.563234,1.7955494
14.493571,1.5133371
17.707422,1.3078728
17.77524,1.3476753
19.36403,1.4396095
17.012653,1.2836609
16.411144,1.2523308
17.02721,1.2822189
18.170616,1.4834042
18.394865,
16.590652,1.3021326
17.48145,1.3903332
19.930672,2.0215302
18.390745,1.4526844
17.126617,1.2734318
18.388956,1.4871426
14.290017,1.536994
16.660337,1.2610168
20.101295,1.6558018
18.220446,
17.225246,1.3275032
14.179772,1.5785675
18.910803,1.4056187
16.29759,1.2879543
15.880625,1.3977451
18.095203,1.3122234
18.692326,1.5871067
17.066603,1.2810116
18.18939,1.4931049
18.131725,1.4116364
17.478197,1.3443623
19.703785,1.734232
17.936264,1.5640888
18.352987,1.4569397
18.081629,1.4751453
18.631018,1.533823
19.341906,1.758709
12.536952,1.7028389
18.60061,1.5005951
19.359297,1.7283783
19.035233,1.6469612
17.751661,1.294424
20.007565,
17.322002,1.2924786
17.437906,1.2790871
19.303005,
17.447794,1.3796196
18.344023,1.4264755
18.327015,
20.032835,1.9550304
19.222858,1.6790409
17.22488,1.2770653
16.483448,1.2828417
16.37985,1.2718468
17.374088,1.2584
18.207027,1.4655972
17.601871,1.4553871
17.512672,1.3428516
16.600906,1.343257
17.398954,1.3270111
18.35735,1.4529533
16.195705,1.4282532
16.826794,1.3084908
13.131902,1.6777496
14.602753,1.6010561
19.359987,
17.907227,1.3838291
18.728073,1.488596
18.467678,1.4316311
14.41254,1.5377407
17.721731,1.2819252
17.752201,
17.89158,
16.726488,1.3316593
16.864122,1.285224
16.603386,1.7375603
17.842203,1.9519501
16.890057,1.2571697
15.591324,1.4677134
16.921629,1.2619762
16.351114,1.2331257
17.477314,1.3175049
15.852576,1.4146757
16.515306,1.4062767
16.449892,1.2306013
18.0532,1.3652363
17.621075,1.2429008
17.377161,1.2569485
16.73177,1.2554855
16.629742,1.256917
17.902386,1.2008839
16.7174,1.2404785
18.207039,1.5025139
13.132383,0.8263836
17.559465,1.2916012
17.618237,1.3076649
18.034773,1.3408947
18.430239,1.4180946
18.380377,1.4354
12.840603,1.3849401
18.17155,1.4079819
18.735159,1.5485401
16.89343,1.2311516
17.143274,1.2400894
16.82552,1.2123718
17.903915,1.1429539
16.590117,1.3236742
17.242538,
18.895327,1.6307373
17.20529,2.6021843
15.281655,1.5589333
18.041536,1.3629379
18.285385,
19.004995,1.5996494
16.879417,1.2886181
17.797241,1.3591404
16.5176,1.2477837
17.679928,1.3007278
15.923389,1.505764
16.5738,1.1066885
17.996904,1.3117695
18.425415,1.3694496
17.007925,1.4750757
16.623896,1.3248119
17.16159,1.3275928
18.33881,1.37883
,
15.779472,1.3549938
12.016417,1.7391415
15.994499,1.3446817
15.343102,1.4534912
17.703293,1.6564131
17.422684,1.436985
18.74568,
16.570702,1.2835159
16.98617,1.2524452
17.606855,1.3469219
18.582407,1.397831
18.206587,1.3810463
18.929733,1.563734
16.64536,1.2683887
17.639847,1.4433193
16.639898,1.289485
17.344696,1.3813992
14.993713,1.5172634
16.344904,1.244359
19.835884,
13.507545,1.5807934
16.375477,1.2686224
16.3407,1.2830257
17.284513,1.3597622
17.470142,1.367857
16.937866,1.2026062
18.062218,1.4467793
14.67315,1.4890671
16.690197,1.2350464
15.86093,1.4027052
17.349466,
17.601147,1.2711716
17.50145,1.3612919
16.40893,1.2576942
18.357626,
17.421507,1.2992916
16.01351,1.2710276
19.61504,1.6012249
16.125858,1.2692175
16.651127,1.2869377
14.963803,1.4742517
16.570787,1.2399998
18.831266,
15.899125,1.3171597
17.062809,1.2358799
19.198652,1.7717075
19.478142,1.5900555
15.905349,1.3731966
17.013123,1.2549667
17.520618,
16.134325,1.2881432
18.88134,
17.75759,1.346201
17.565552,1.355114
17.446144,1.4091663
16.499475,1.2376385
16.28029,1.2541485
17.938139,1.3737488
17.302666,1.2878933
17.215597,1.287199
17.859283,1.4432373
19.140453,1.6744785
17.099781,1.3139076
18.673319,1.5637264
17.453876,1.3675232
15.018929,1.5172281
17.395565,1.3307972
16.700071,1.247283
19.330225,1.7351799
15.732022,1.4574671
19.04701,1.5817757
17.340546,1.3022251
18.53562,1.473753
18.622246,1.5582123
16.888468,1.3601036
19.088167,1.6433544
16.882446,1.312542
16.606308,1.3233805
19.782993,1.8758869
18.225313,1.4669399
17.737772,1.3504715
18.208885,1.4412479
13.328129,1.6059647
16.117403,1.2781086
16.627485,1.2515001
18.988516,1.3319702
17.339872,1.299881
18.071888,1.3688374
17.080065,1.2564449
17.287374,1.2816124
16.587048,1.2777653
17.25757,1.2818546
17.662159,1.3345184
20.719482,1.9047928
18.305357,1.3486137
19.387285,1.6894569
18.595867,1.5694504
16.65666,1.3015661
17.312166,1.3505497
18.34371,1.4357166
16.82211,1.2469196
17.779556,1.4968472
13.138176,1.628377
16.55828,1.2654963
18.480568,1.4679928
18.785795,1.6293526
17.164156,1.2985954
16.755646,1.2762642
18.798258,1.536026
17.013638,1.2736378
18.521378,1.4778614
19.79633,1.8748016
19.658545,1.6881809
16.995329,1.2742462
19.51497,1.7964401
17.362106,1.3329887
17.60222,1.3564205
18.535927,1.5423317
18.065498,1.4379005
16.566114,1.3217859
16.723745,1.3001127
17.792185,1.3801708
16.697023,1.2507257
18.674355,1.50037
17.45784,1.3909397
17.873693,1.3779297
17.023607,
17.443945,1.3707638
20.783075,1.9856491
18.61743,1.4934711
17.772007,1.3418388
18.018452,1.4386654
15.9410515,1.253458
19.134388,1.6198673
16.582516,1.2140741
17.696535,1.3131123
16.622194,1.2027569
16.456154,1.1993828
16.360703,1.210948
18.140047,1.3533306
18.29142,1.4078808
16.75748,1.1688995
17.803642,1.3099213
19.54124,1.745718
17.298681,1.2195892
15.634514,1.3742876
17.743814,1.3449936
17.559612,1.2527542
18.295341,1.4032784
15.74944,1.3258142
19.432858,1.8089218
18.269186,1.3608665
12.914128,1.1063623
18.493557,1.4634495
16.703047,1.1861591
16.06539,1.1792669
18.44486,1.4260426
18.386578,1.4552803
16.173151,1.1988449
16.54472,1.1952868
17.061811,1.2596416
18.404785,1.4090042
15.985963,1.2701931
18.127275,1.2228642
18.659351,1.4643688
16.324713,1.207612
15.620551,1.3173428
16.506508,1.1671076
18.715115,1.4940338
16.4687,1.1703339
17.455635,1.206377
15.743274,1.3073711
18.077042,1.3688583
16.361732,1.190197
19.209639,1.6918678
17.74236,1.314558
13.806407,1.4615641
20.194864,1.7439785
19.79467,1.835022
16.99053,1.2158623
17.853418,1.3218842
17.398672,1.2383575
18.117773,1.3746548
12.54442,1.6544952
17.958487,1.3900852
19.715801,1.7866974
19.034462,1.6452293
19.907537,1.9307041
16.646591,1.2760811
17.629131,1.3344364
18.588598,1.5305614
17.303814,1.270958
17.479446,1.3198586
16.130806,1.2095633
16.909534,1.2024899
16.762753,1.2021923
13.015536,1.0629969
17.232231,1.3264637
20.039782,1.9514275
16.44655,1.3601503
19.13989,1.6690826
20.212109,2.0298977
18.499126,1.4471455
16.810005,1.2058315
18.061584,1.3781815
19.046125,1.6597614
16.74612,1.2368488
17.660826,1.3081455
17.543888,1.3041458
18.13784,1.1208115
15.912182,1.3467541
17.603601,1.3288345
17.198141,1.2471695
17.605076,1.3046532
17.254904,1.2572517
17.928322,1.3488197
16.193443,1.274478
16.65549,1.2512188
