source_id,ra,dec,parallax,pmra,pmdec
70065042747491712,57.202606989512056,26.311801667107837,7.309695327187823,-23.56333903028111,-21.89097349311392
70072773688658432,56.87751552406311,26.278915634638096,7.392871542707543,20.972828410771882,-46.211325096638944
70305865857368064,55.90657673130956,26.533498560579226,7.1199648969936336,19.00830258833557,-42.11986843272303
70310027681371648,56.198357750372296,26.600591419395265,6.561997163672969,18.184316478525954,-41.76124647619076
63589743893287936,56.56707190515839,21.685964591098188,7.549210863325092,20.55443406688813,-44.10004903775615
63765042982052224,58.53728898159276,21.698363340256332,8.658432865816144,38.01875852365451,-27.497200136638437
63854313879691648,58.08423851518899,22.18681791282579,7.896140788984926,-6.342247148225347,-39.03201923612302
63938048561062784,57.22490038638304,21.946917592434637,7.768171670707598,20.735083109041028,-105.2243421914573
64117848780835328,57.581987577476525,22.678161114729384,7.494888687856219,-16.397348135954303,-16.435851881438754
64334491221144192,55.719314558079724,21.826632597602757,6.781157892764958,-5.441657184609884,-5.633425700618785
64346070453848320,55.648584251294515,21.84143459747364,8.004982704066952,21.508466553453538,-49.78192432501014
64380636350910464,55.879802083014745,22.158174613753417,7.407734326818096,19.658834319467623,-45.71134755190139
64401389632616960,55.34784133301275,22.031509901246583,7.300314696756316,19.504751573171244,-44.142929038949134
64441143849872512,55.411994972363985,22.27773027977489,7.502620664779662,21.008023379143744,-44.60347297604497
64507316409791872,54.53135846175,22.002012854190998,7.742470595926331,0.3241883162288919,19.895632687432233
64567415888235520,54.25477776683744,22.23324378547433,6.6107821900910135,24.27206166221736,-21.21404884605374
64574352259640192,54.42237617359707,22.2884749156679,7.417864263812696,20.242806493693568,-44.97565344431043
64720179284934016,55.09941652410235,23.069039348143807,7.405449545963815,20.74053987817549,-44.93251892351401
64780755504124288,56.48845371198063,22.542506377937077,8.477729671514533,-30.589878308574,-35.02434955779869
64797523056344064,56.28627464077071,22.641631247895923,7.474573378126966,22.01370898255459,-46.66100380920937
64837242912474624,55.872124314048335,22.734611125652357,7.532518558405384,20.07361040924858,-45.96376909847048
64956127609659008,56.45578142319428,23.142873769171167,7.620617578753752,21.004832827248883,-45.229861724922955
64960663095015680,56.73798824228322,23.25047049143303,7.384762820159983,20.41595636540456,-46.05522995907874
64980278208557696,56.667776381106805,23.49753520641864,7.361204841283511,16.022889853821308,-46.94145136941275
