phot_g_mean_mag,bp_rp
18.169046,0.7795334
14.4124365,1.1188688
16.274687,0.837677
16.93681,0.8594971
18.014874,0.9899292
13.853028,1.1524363
15.741783,0.93830204
12.1796,1.2885103
18.823908,
18.474062,
16.568388,0.8785038
12.828995,1.2235012
10.549574,1.4963102
15.512446,1.3936338
16.433624,
16.628996,0.8841877
17.718275,0.44464684
17.918262,1.0271358
18.448164,1.0730228
16.517227,0.8680725
17.91257,
17.441015,0.9321537
17.567526,0.9905071
16.749372,0.77521896
17.063986,0.9593601
17.428465,0.91812325
18.375235,0.985363
16.975317,0.91646576
16.049358,0.85837936
17.98021,0.9661045
15.93745,0.88128567
16.399511,0.8725233
15.755681,0.9516134
17.71138,1.0397663
19.441404,
17.601553,1.0395203
18.637756,
16.700748,0.84145164
18.231396,0.95266914
17.940018,1.0180492
17.005863,0.91396713
16.627335,0.8820915
16.4186,0.8569689
17.779303,0.97933006
17.241991,
16.567211,0.87119675
19.074682,1.4547367
17.083979,0.91181374
17.790642,1.0383282
16.709454,0.84991646
19.119705,1.1061497
18.777527,1.24687
18.537716,1.142807
18.288042,1.064434
18.284662,1.1581421
17.414831,0.9400692
13.767365,1.168582
18.179363,1.0112476
18.90725,1.208046
18.839548,1.1295261
17.335846,0.91436005
16.001163,0.86463547
18.122507,1.0551033
16.641005,
17.417175,1.0491486
17.681803,1.0937862
18.234695,
19.455408,1.3289337
18.141155,1.0766869
18.416368,1.1020374
17.611523,0.94075394
18.957024,1.2426453
17.538498,0.9510956
18.033716,0.97587776
17.49118,1.0128746
17.815948,1.0019741
17.621866,0.9995289
18.59257,1.1841545
18.691515,1.274292
17.115341,0.8879738
11.990104,1.3170719
16.708782,0.89585304
18.65826,1.1872177
18.47366,1.1015091
19.894342,1.4173775
16.864883,0.8637886
19.82784,1.716032
15.24256,1.0790634
17.673552,
15.011169,1.1218824
16.408905,0.8724308
17.508133,
16.228584,0.9595995
15.977964,0.95358753
18.18059,
17.19671,
18.030632,
15.61039,0.86890125
15.858223,0.9368677
16.892506,0.8882446
17.930737,1.1878166
18.112526,
17.75489,
13.580465,0.29494572
16.606476,0.9041071
13.903492,1.1534519
17.912666,
17.72481,0.94797516
17.034487,
16.362614,0.83540726
16.062737,0.8713198
19.765587,1.4154663
18.095388,1.1400032
18.897348,
17.530079,1.0507812
18.208698,1.0594807
18.999058,1.2785301
19.019558,1.8384914
17.181831,0.9187393
18.066662,
17.105738,0.87791824
17.11642,0.90315247
15.606632,0.9965172
17.565987,0.92713356
18.06078,1.0398693
16.628128,0.86071396
13.042184,0.35184002
14.714219,1.1340799
18.514082,1.1752815
17.708534,0.968132
18.122463,0.98775864
18.197742,1.0607338
19.110102,1.3344612
18.360107,
17.128645,0.93201065
16.463112,0.86184216
18.399479,1.1056156
19.576117,1.3354511
19.464937,1.2454147
18.719387,1.2578621
17.874718,1.2303162
17.62039,1.0226936
17.624136,0.96606255
16.817142,0.8797703
17.883116,1.005209
16.818302,0.87940025
17.612947,0.9644699
16.440323,0.8700409
15.723088,0.9661951
17.63226,0.9318619
19.48651,1.3780041
18.61047,1.1473255
18.638283,1.1829033
19.608313,1.4527531
17.88905,1.0377789
14.748202,1.1699181
16.43805,0.8661957
13.6008415,1.198988
18.00017,0.9848881
18.49581,1.1779232
19.382462,
16.422176,0.89054394
17.99265,1.0242443
18.756117,1.1711063
17.712362,0.98719025
16.644957,0.9009514
19.67929,1.0127926
17.287895,0.9473591
17.30077,0.9453163
16.86966,0.894577
16.512173,0.89875793
17.849304,1.0059319
17.637894,0.89769363
17.936094,0.9780979
19.087044,1.2488174
14.4656105,1.1474743
18.885086,1.2874107
18.661001,1.1179504
18.528662,1.1492653
17.554747,0.9392376
17.926798,1.0123787
18.924809,1.1601791
18.559452,1.176321
15.499439,1.0211201
16.828812,0.87265015
18.165598,1.0452061
18.512522,1.086832
19.462206,1.3906479
16.731026,0.8693638
16.236,0.8571987
17.366098,0.9128399
18.215136,1.0358047
18.613113,1.1674271
17.8331,0.97003746
18.982182,1.1968422
16.417315,0.83649063
17.576662,0.92713356
19.806465,1.279335
17.462889,0.9006195
18.199286,1.0571194
18.076645,1.0289536
18.30243,1.040659
16.244806,0.87658215
17.053314,0.8897152
18.553608,
18.932775,1.2049026
19.306728,1.3449726
16.791773,0.86284065
17.258293,0.9000168
17.71928,0.958725
18.075586,0.97433853
18.31791,1.0648155
17.805485,0.998476
16.848475,0.8858814
18.222843,1.0645885
18.39176,1.1012936
18.474443,1.0838242
16.4831,0.8768244
16.599703,0.8736954
16.233702,0.87002087
19.501808,1.455225
17.769104,1.0074234
19.417677,1.4143696
18.95763,1.2619228
14.45277,1.1388569
16.834387,0.91244507
16.356035,0.864666
18.947006,1.2474308
19.109104,
17.711182,0.9455967
12.87215,1.1964779
17.501377,0.9134388
17.941648,1.0109482
19.183245,1.3054848
15.546942,0.9818945
16.541492,0.84688187
18.753525,1.616251
17.922134,1.0081253
16.902056,0.88402176
18.15203,1.0538769
18.268036,0.99939156
19.654022,1.258976
18.765024,1.0905113
19.421236,1.438034
19.129282,1.2101059
18.203707,1.037672
19.842817,1.5167751
18.551247,
18.801517,1.1447659
17.26781,0.8959656
18.516941,1.0942059
16.544073,0.92020035
17.536758,0.91936684
17.907423,1.0013065
18.17622,1.0023499
14.84875,1.1117353
18.17641,1.0860577
17.484957,1.0200062
19.34806,1.7393475
17.00128,0.87044525
16.232317,0.8687458
13.542491,1.1834326
17.131512,0.95054436
19.14091,
18.630945,1.0689716
16.571497,0.8593941
18.014729,
18.085533,1.0989399
17.587069,0.9745598
17.178122,0.89320564
18.700596,1.1068401
17.052496,
17.995302,
17.658167,
17.982615,
16.260511,0.86914635
18.181877,
16.728962,0.89964485
16.669245,0.9402447
18.917887,1.5637589
18.816475,1.1990662
16.985373,0.84976196
16.560333,0.84546375
15.855641,0.899662
13.585879,1.16224
16.886572,1.5268736
17.560932,
17.471441,
16.121021,0.9945755
14.735838,1.123518
17.126467,0.9028568
17.781092,0.9815979
18.269825,1.0472641
19.502737,1.4891987
19.58973,1.3744564
14.645622,1.1198578
14.499995,1.1511135
17.329748,0.97834396
19.896618,1.5046158
16.562447,0.84472847
12.825939,1.2299957
16.350103,0.8662958
18.94745,
18.400139,1.0679455
19.931316,
15.901796,0.88005924
18.109394,
17.757433,1.0168514
15.916661,0.9234247
17.578808,0.95838547
18.359617,1.0722904
17.184032,0.92738533
17.248333,0.9446659
16.566063,0.8504734
17.616411,0.99869347
19.03096,1.3338604
16.57691,0.86130905
18.13251,0.9260063
18.426102,1.1369076
17.620247,0.98129654
14.070925,1.1672506
17.51624,0.9658146
18.096802,1.0450115
17.439302,0.9309578
19.03954,1.2698479
19.653751,1.4557362
18.375988,1.1507587
17.287693,0.90623283
16.227026,0.88363457
19.400978,1.3967228
13.435447,1.189373
17.8512,0.9274292
16.968567,0.8890743
14.94173,0.46858692
18.60558,
14.033684,1.148201
17.273499,0.92321205
18.175394,1.0445786
18.64583,
17.234251,0.9151802
17.178045,
11.740006,1.3231144
16.926645,0.85905266
14.12355,1.1619978
17.480133,0.98910904
18.393822,1.1044083
16.591297,0.8867893
17.600765,0.9436245
19.194138,1.3957787
18.289017,1.0656548
17.803495,0.99417496
11.479084,1.3585072
18.930935,
16.928186,0.8774719
17.193108,1.013443
17.306417,1.0999413
17.20363,0.90047646
17.656876,0.98999596
15.950735,0.8899336
16.172485,0.84543705
17.494839,0.9625702
17.942127,
18.042284,1.1122284
16.559813,0.8917589
16.777773,0.9053097
16.667727,0.8542347
16.19021,0.8326225
17.109783,0.8991928
18.82816,
16.968117,0.8813286
17.781319,1.2070541
18.71358,
17.510166,0.897562
16.529741,0.7935238
15.89855,0.9100752
17.840227,
16.239166,0.923316
18.333117,0.8636551
16.25876,0.84399223
16.347698,0.92406845
16.315796,0.8690653
18.213512,
16.488827,0.8711996
16.980665,0.86369705
16.391214,0.86101055
18.9748,1.1995792
17.750954,0.96928215
14.13725,1.1676483
19.064318,1.1687679
16.823668,
16.370596,0.8865948
17.606192,0.9680538
18.724934,
17.25383,0.9250622
19.13178,1.3116131
16.536175,0.88143635
17.62891,0.966547
16.265278,0.8596163
19.282011,1.3564415
17.419683,0.9343281
15.604196,1.0054083
17.628244,
18.80761,0.96767044
19.859707,1.3319969
17.56403,0.9715748
18.476965,1.1510868
14.996182,1.1058073
18.182793,
16.525171,0.8535433
18.091408,1.0200729
18.660446,1.1695557
15.996374,0.9046421
17.74826,0.9734287
14.726914,1.1216955
16.835907,0.88770485
14.0825405,1.1392622
19.082539,1.3363953
19.78302,1.5506325
18.369045,1.0854359
17.791954,1.0083141
18.309944,1.1164951
16.722559,0.8787918
19.638979,1.3671875
19.841566,1.4785156
17.585419,0.93574333
18.391775,1.0677166
17.959421,1.1627789
17.630909,1.004036
16.573496,0.9322758
16.631525,0.8470135
18.853535,1.2839622
17.982811,0.9554596
19.041777,
19.300426,1.3327808
14.155051,1.1338186
15.707853,0.93520737
19.405052,1.3326702
17.249043,0.9359112
16.816748,1.0035648
18.65491,1.1691208
17.422657,0.8854866
17.307678,0.90519524
16.683048,0.8619213
13.725414,1.1778355
16.697727,0.87529373
17.904608,1.0771561
18.66159,1.1468182
18.139915,0.75961304
17.991173,1.1123047
18.059618,1.0390663
18.207806,1.0699444
17.736153,1.0245991
16.985815,0.88897514
18.65911,1.1669254
17.963049,
13.67525,0.23074722
16.72576,0.78415394
16.275057,0.86383724
19.988914,1.491333
16.906437,0.88848495
15.7667675,0.93263817
16.124859,0.8585901
16.906363,0.8928509
17.911554,1.0851822
17.526463,
17.90124,0.9991112
17.796173,0.9530468
17.492567,0.90984917
18.346432,
18.58402,1.1714935
15.61908,1.0410709
16.178696,0.8510046
16.417053,0.93525696
18.158205,0.92684364
16.603369,0.82984257
18.917524,
17.036999,
17.766064,0.9808693
19.177319,1.5191555
18.176125,0.9204426
15.615394,1.0151844
14.766077,1.0593519
16.318018,0.8692608
15.690396,0.9706726
16.784876,0.875556
16.914295,0.9168606
19.7174,1.0143242
16.95705,0.889061
13.528442,0.2463789
18.23883,
16.423347,0.91974735
18.112219,1.1081867
19.61986,
15.634963,1.0001659
18.742792,1.1780281
18.532019,1.1039238
17.054893,0.8918495
19.108953,1.218441
19.422506,
17.979933,0.91209984
14.891808,1.112854
17.730663,
15.729397,0.9563408
18.41002,1.0620098
18.902443,
18.400414,1.2298603
16.65657,0.885849
18.16499,1.1823502
16.40075,0.8739052
17.066551,0.89945793
16.335613,0.882884
15.989436,0.8733702
16.54995,0.84298134
18.828026,
15.06352,1.1150217
17.919556,1.0102997
16.502804,0.8516197
16.115099,0.86752224
17.531263,0.9582405
16.528585,0.8669567
17.041903,0.9067688
15.7992,0.9309912
18.196602,1.1460247
17.700542,
16.856483,0.919157
18.194103,
16.99365,0.89155006
17.497538,0.9325123
18.457987,1.1433086
17.199188,0.92227364
16.473593,0.8917475
15.829662,0.9433212
17.161413,0.936512
19.790565,1.5795326
16.78994,0.8509283
17.15099,0.92674637
18.915688,1.265091
19.759426,0.971529
17.167763,0.87353516
15.958458,0.85642624
16.0884,0.7685404
15.486459,1.0305433
17.329044,
15.159052,1.0555334
16.19983,0.85608673
16.81246,0.86157227
17.49195,0.9162617
18.359993,0.9464359
16.64234,
19.265612,
17.217735,0.92486
13.95702,1.1669941
16.108349,0.8905401
17.204332,0.8983307
19.830044,1.5056801
15.885978,0.8907471
18.267912,1.0845909
18.204517,1.0400505
15.898369,0.93190956
19.400545,1.3018723
16.803474,0.8682766
18.395565,1.1867409
18.485878,1.1226788
18.919254,1.2165413
16.17922,0.8661995
18.393747,1.0932598
18.69745,1.1772518
18.994425,1.3087921
18.829554,1.1687794
17.742908,0.95103264
14.316098,1.1009321
18.5626,1.1240711
18.841011,1.0962963
18.82107,1.1823978
16.537504,0.8434677
19.477453,1.3360863
18.958855,1.2419682
17.530605,0.9381275
16.888327,0.8441639
18.46847,1.0790558
14.637919,1.1216946
18.858034,1.2294121
17.520603,0.95217514
18.504084,1.1389427
18.912472,1.2536583
17.919611,0.99554634
18.054699,1.038084
16.446806,0.8721266
17.293514,0.9492016
19.326925,1.4281349
18.456713,1.1218281
18.694176,1.1621704
19.804407,1.4489079
14.319012,1.1162233
16.851557,0.883976
17.355322,0.92573166
17.60671,0.9721489
19.58939,1.278244
17.918768,0.9549122
18.69668,1.1904659
18.583996,1.1523781
19.888355,1.1821461
19.461576,1.3577976
19.699324,1.014473
19.417522,1.4770908
17.31237,0.8837662
17.832623,0.9770279
19.99273,1.6260395
17.517035,0.93040276
18.646755,1.198
16.16484,0.82663536
16.527939,0.8398819
18.180616,1.0380039
19.565018,1.3103924
19.784697,
18.607372,1.1871662
14.923192,1.0947552
16.421896,0.8405304
16.962736,0.9172554
18.842693,1.3892384
17.549997,0.9602299
14.872221,1.1285925
17.291555,0.8968296
17.526756,0.9671211
16.92427,0.8705597
17.385223,0.9417896
18.868021,1.2297764
19.665663,1.4396133
18.12059,1.0492611
18.892859,
17.147348,0.8934803
17.621862,0.9389324
18.928478,1.3574657
16.474953,0.8415499
16.697773,0.8568821
16.477856,0.8649187
19.014359,1.4276562
18.767231,1.1207714
17.121935,0.89567184
15.255596,1.0690498
18.215223,1.1318874
17.408947,
13.402556,0.28311348
17.772356,0.9886284
18.443981,1.1650352
16.028475,0.8914547
19.612413,1.2205582
19.758173,
19.206387,1.2296734
15.624556,0.9754057
19.09036,
17.29632,0.8969021
19.448486,1.1881046
18.166939,
13.248711,0.26715183
17.935972,0.98646545
16.91361,0.86834145
15.707425,0.9216261
18.41991,0.8428421
18.498743,
17.82955,1.0201702
18.107939,
13.738992,1.1544571
16.975319,0.91736984
16.613556,0.8520546
18.758993,1.1351223
16.688316,0.9976311
10.777186,1.4213543
15.44128,1.034195
16.298409,0.80827236
13.227397,1.207551
18.62305,1.102478
18.74818,1.2313099
16.677795,0.8618183
18.49017,1.1055374
18.793726,1.1732311
16.610903,0.8758354
17.949118,1.005352
16.800592,0.88674164
16.425615,0.88570213
16.049822,0.86506367
18.497469,1.119381
18.58867,1.079401
17.602129,1.0032406
19.910309,1.4602871
15.547948,1.0367365
17.264269,0.94914436
17.62523,0.9881706
18.67439,1.1626759
18.424105,1.1289215
18.983044,1.4497471
14.753594,1.1219244
14.51323,1.1194382
17.859932,1.0016232
17.250637,0.91596985
12.306697,1.2835159
17.986923,1.0352192
18.25469,1.1104412
18.300674,1.0999622
18.497969,1.1100063
16.400263,0.85664654
17.862856,0.9936981
19.557667,
18.944366,1.1911812
18.116222,1.141758
19.534885,1.4679546
18.584133,1.1025276
16.408642,0.8750906
17.536589,0.9446888
15.917705,0.8975725
19.501097,1.3473072
16.961498,0.88321495
19.367912,1.2933025
16.153522,0.86737823
16.61246,0.88404274
17.928705,1.0074196
17.72092,0.96834373
15.880495,0.8965874
18.580137,1.1713028
15.719318,0.9677992
15.556857,0.8839474
18.273098,1.2135277
17.55791,
16.7117,0.92653275
18.26355,1.0498505
17.115646,0.8978176
17.515087,0.9256153
16.187859,0.8748989
16.502184,0.87647724
16.212595,
18.320183,1.0800514
18.122505,
17.536842,
17.199524,1.0222111
17.420933,0.93684006
17.293549,0.92324066
16.769798,0.8728981
16.991434,0.8888626
17.233854,
17.895458,0.8686733
16.908255,0.7339735
18.719978,1.006176
18.151484,1.2273979
17.602182,1.0049915
19.716381,2.4429169
16.891638,0.9316368
16.126585,0.89063454
18.089148,0.9565716
17.901014,
16.469717,0.8367033
16.459682,0.98302937
16.08362,0.2633934
15.380285,1.0570297
14.861093,1.0901766
11.468475,1.2979345
12.125022,1.290803
12.382115,1.2678595
15.614273,1.0022869
16.017607,0.8276739
17.589552,0.94836044
17.513424,1.3112106
17.372646,1.0196457
15.694571,0.9457216
14.949558,1.1086206
17.718815,0.947628
17.29255,0.90828323
15.809886,0.89152145
16.814043,0.95635986
16.302313,0.82363605
18.384262,1.0834827
16.74212,0.89995575
19.397259,1.0985775
18.749325,
18.453123,
17.112436,0.9160061
17.422215,0.94971085
15.440897,1.0758514
17.933191,1.0783482
19.39212,
18.846813,1.2465687
18.576134,1.1805916
16.862988,0.8810253
19.13008,1.4090538
16.443483,0.86266804
17.108864,0.9105797
16.7657,0.88150406
18.592648,1.0671463
14.918717,1.1195431
18.797234,1.2356663
16.910482,0.8976383
18.058891,1.0729733
16.210438,0.863554
16.968178,0.87714386
19.165462,1.2752666
16.842764,
19.697542,1.5206013
18.720753,1.1484051
18.137007,1.0331497
17.650885,1.021761
16.51505,0.87062645
16.364939,0.8906927
17.633558,0.972311
19.44549,1.6134815
17.20479,0.8812504
18.547764,1.1761703
17.087057,0.92079926
18.108484,0.99749947
17.016968,0.8889313
17.629421,0.93463707
14.82941,1.112339
16.630938,0.8403549
17.253431,
16.502483,0.8906603
18.417612,1.1082268
17.76274,1.0208416
18.78325,
17.927866,1.1996536
18.593718,1.1236668
16.565605,0.8791704
18.767384,1.20471
18.663382,0.9349365
14.710418,1.1233788
17.850616,1.0066338
19.237516,1.3715744
19.463524,1.3671494
14.481458,1.1490078
17.148647,0.9346428
18.927599,1.1404381
15.946452,0.91862106
18.11517,1.0832405
17.835875,0.9570885
17.786665,1.010519
18.510365,1.1462231
14.256944,1.154664
16.518745,0.92249584
19.595089,1.3722134
17.35929,0.94081306
15.491863,1.0368319
17.26931,0.9033127
17.853895,1.0538654
14.956611,1.1152973
17.785309,1.0749397
13.097233,0.31724644
16.45441,0.8520012
18.789074,1.2869873
16.656563,0.8748665
17.713583,0.87552834
17.462538,
16.152573,0.8739052
16.512962,0.85094833
18.601044,1.3727741
17.519588,0.833374
17.372107,0.99242973
16.849508,0.947279
17.198994,0.9325161
16.013088,0.9434376
18.738182,1.0542221
16.333273,0.8317232
17.635674,0.9123783
16.662804,0.8840866
13.396927,0.25706387
16.584564,0.9032097
16.597382,0.86161613
13.072686,0.3990717
16.285414,0.87827396
16.890863,0.876194
17.812267,0.9422016
16.446873,0.9433012
17.073444,0.9115429
12.6720295,1.2297897
17.452347,1.0292549
17.323252,
13.679941,1.1814842
16.17161,0.88845634
18.020336,
17.319706,0.9101639
16.214432,0.8159723
17.53936,0.8986263
17.386839,0.8895378
17.190784,
13.602244,1.1733551
18.08244,1.0229588
17.92647,0.97626114
19.216846,1.3836765
17.09904,0.96990967
17.425858,0.98311615
12.046986,1.1886244
17.36475,0.93924904
17.062653,0.93496704
17.066055,0.8882885
16.82499,0.88033676
17.50025,0.9307556
19.06736,1.2825432
16.546118,0.8603687
17.616907,0.97767067
17.597328,1.0197487
18.667227,1.1367893
13.753811,0.20006084
17.579395,0.9559593
19.913357,1.5546207
17.852385,0.99237823
17.678564,0.9326649
19.69849,1.5342312
17.051836,0.91716576
19.779366,
17.588345,1.0791435
17.066925,0.89850235
19.166153,
17.414501,0.9908447
17.844149,0.92991066
17.752441,1.0107765
19.423695,
17.73236,0.92593
18.358135,1.0886326
16.594816,0.8871765
19.794035,1.3953972
14.735539,1.127079
17.186752,0.9310322
16.9017,0.88097954
18.719023,1.0758514
17.436914,0.95729446
17.692503,0.9728546
17.119059,0.9175892
14.69197,1.1189728
18.615026,
17.376917,0.95342827
17.795776,0.95969963
11.988591,1.3178005
16.715654,0.8315048
16.49201,0.8426714
19.336557,1.3877411
17.17455,0.89394
17.141472,0.9252205
17.574125,0.9706001
17.088766,0.9125061
19.00046,1.0312195
17.951754,1.0286846
18.11568,1.0588799
19.74967,1.4206333
19.519817,1.4089565
19.841768,1.6399212
17.72468,0.9859009
17.433619,0.9240627
18.41375,1.1053429
19.300535,1.137619
15.690129,0.9115553
17.306612,0.9055157
19.844286,1.484972
19.174145,1.2957897
18.512472,1.1370621
19.296188,
17.750744,0.9507656
19.233221,1.2557735
18.232866,1.0022755
19.173027,1.2095203
18.25128,1.0701828
16.839462,0.8700943
19.07872,1.4655132
16.654045,0.87838364
19.21362,1.3446083
16.668907,0.8535595
14.977987,1.1150188
18.555857,1.183733
17.650587,0.9789448
17.12243,0.9477196
18.667856,1.3441181
17.992373,1.0088348
19.04606,1.2416744
17.690355,0.9838047
19.242458,1.2511139
18.155552,1.0342579
17.05335,0.89678
17.85589,0.95733833
17.128721,0.8685188
19.723206,1.3643208
18.959734,1.0976219
15.890428,0.8631525
16.501265,0.849596
16.72292,0.8467369
17.05905,0.8886833
17.229473,0.8963165
17.303595,1.0794048
19.201681,1.2674923
18.945337,0.46842957
18.388083,1.2136993
17.307863,0.9006424
17.186922,0.87174416
16.497995,0.84778404
18.274715,0.913044
18.502075,1.1039524
19.602339,1.3511639
19.90872,1.0924263
18.71818,1.1817551
19.45618,1.3422108
17.651855,1.0304718
17.657654,0.92577934
18.642788,1.1263943
16.21796,0.8422947
19.31302,1.316742
15.563397,0.99121
18.634098,1.0780983
17.362164,0.89834213
17.805706,0.9445896
16.914217,0.9765892
15.604745,1.0100813
17.267887,0.8936863
18.605087,1.1354389
17.604233,0.9284706
17.23768,
18.246473,1.0357761
19.111547,1.2388458
18.524317,1.0875874
17.4494,0.91973495
16.389708,0.84683895
17.622374,0.92671776
16.384136,0.8802366
18.915155,1.2050514
13.00329,1.2049007
18.35141,1.1030426
14.662873,0.32949924
17.390186,0.95581055
16.475538,0.9259739
16.370451,0.8587141
15.940224,0.86164665
18.869217,1.1590767
11.029315,1.414813
16.455793,0.8902397
16.132124,0.9107046
17.968306,
16.75108,0.887146
18.039646,0.9343052
18.447617,
16.322638,0.8889885
16.1895,0.8739147
15.285064,1.1095514
18.294592,
13.852178,1.1649542
18.109034,0.868618
17.622482,
18.09189,
16.57746,0.86699295
17.421207,1.0521488
15.4227,1.0763626
17.108616,
16.585867,0.7679758
17.013958,
17.493315,
17.208225,0.948225
19.084503,1.2383652
15.283513,0.5438614
16.50118,0.8667517
18.051489,1.0657082
18.241842,0.99010086
16.073378,0.8575163
17.946728,0.90719414
17.060759,0.8825455
18.082298,1.0367584
16.364815,0.867506
17.275778,0.94551086
19.887068,1.4131565
16.99991,0.88557625
16.6113,0.88140297
16.80375,0.8636608
18.08262,1.0359478
19.214798,1.329567
16.734327,0.88438034
17.405218,0.97717476
17.40304,0.92417526
17.00432,
16.896004,0.87192154
13.335598,0.28847122
17.195827,0.91947556
17.108007,0.900465
18.738718,1.2173309
18.096844,1.0346317
18.836157,1.0396366
19.093542,1.305767
18.707289,1.2079945
17.167515,0.89712334
19.532085,
18.149855,
19.655445,1.3550777
18.399982,1.085537
16.611055,0.86872864
17.490715,0.9613762
16.68939,0.87101364
19.03826,1.2741451
18.366173,1.1407299
18.589333,1.1732559
17.438585,0.93694115
18.007175,0.99655724
17.465324,0.9227905
18.45667,1.1212082
16.56035,0.836792
15.969316,0.85920906
15.985191,0.8828316
13.188564,1.1817179
18.829662,
19.105255,1.2641258
18.463278,1.0879745
19.70763,1.5254974
9.366061,1.7780085
17.837523,
17.964254,
15.56247,0.99034214
16.726812,
19.215227,
19.76652,
17.477758,1.017376
18.229742,1.0200996
16.476925,0.8627138
17.498384,1.0060921
16.740112,
18.19644,1.0483437
18.017242,1.0457153
18.616941,1.0624886
17.712301,
18.260813,
16.860704,
16.901533,
17.2106,0.9033356
17.16772,
16.338543,0.8717146
15.0386,1.0373058
17.427666,0.9367657
17.986713,0.8631153
16.927525,0.9584322
16.666462,0.8361721
16.833593,0.82077503
15.689226,
17.682589,
17.69188,1.1450272
15.493259,1.030179
15.04769,1.158555
17.052643,0.8990059
19.666172,1.5251865
16.66255,0.8818445
18.579489,
16.940596,
17.616823,0.94459534
15.540427,1.0327024
16.554476,0.8813515
19.65464,2.5029564
18.542007,1.1005344
16.644474,
15.608338,0.9604578
16.550322,0.86841583
17.704533,0.9562092
16.330143,0.8565445
17.947704,
19.106829,
17.605122,0.9938545
18.287054,0.99492836
16.906347,0.860939
16.995415,0.9308567
13.994175,1.1669397
16.85319,0.8890476
18.296835,1.0416088
16.940147,0.9258537
16.197088,0.88405037
17.018986,1.0412941
19.502728,1.4707775
16.160366,0.32359314
17.364395,0.92253685
18.606289,1.1142349
18.98333,1.2984905
15.39377,1.0647697
18.919819,1.2539978
16.66358,0.8980503
18.751217,
16.249065,0.8875828
16.768108,0.89177895
16.431002,0.8591118
17.75773,1.0748615
17.05022,0.9024658
18.41012,1.1473694
18.248934,1.1791286
17.436132,0.9496021
17.770618,0.92873573
16.50859,0.8411827
17.575985,0.9642372
15.820517,0.89581203
17.385267,0.9325981
17.639156,0.9726486
18.89021,1.1948738
17.730658,
17.89315,0.9888344
19.104889,
16.98324,0.88809586
18.449596,1.0340309
15.718863,0.9373417
18.3086,1.1136723
17.074036,0.90454483
19.073303,1.2700958
17.710957,0.9824734
17.43337,0.9276829
19.685495,1.243515
18.61411,
14.390831,1.1529932
17.000847,0.9206219
19.933842,1.4188538
16.09405,0.90793514
17.351908,0.92019653
16.031033,0.869009
18.444313,1.0879135
16.821646,0.8842869
19.485209,1.2873898
17.237648,0.9171066
18.702456,1.1354122
17.022722,0.8841572
15.191398,1.0787821
17.70499,0.97909164
13.834058,1.178442
15.629803,0.9957895
19.736029,
16.684269,
18.990852,1.3678818
13.622037,0.23781776
14.993078,1.1205349
13.010169,1.1630096
18.322927,1.1145782
11.510412,1.2849693
16.897251,0.9648018
13.413594,0.27329636
16.74915,0.8893547
16.78406,
16.51205,0.88595486
16.627182,0.88273144
16.490171,0.8107424
15.547818,1.0642691
15.09661,1.0691586
17.611406,
16.725138,0.88708305
14.20363,1.1490297
16.818653,0.7557678
17.055101,
15.645502,0.9612808
17.129564,0.8221035
16.441202,0.84844494
18.741032,1.4762402
17.55818,0.8709011
19.514183,
15.917239,0.8538799
14.804881,1.0585842
16.321579,0.85606766
18.09366,1.0049763
17.19311,
18.817482,
17.35663,0.92036057
17.891844,0.965559
16.1359,0.8769064
19.657925,
16.834118,0.9010773
19.361885,
17.799116,0.96759415
16.844814,0.88975716
16.65291,0.86792374
17.568983,0.9548149
17.421825,0.9351921
18.282389,1.0999756
17.87841,1.0099468
15.118469,1.1052532
16.282703,0.8733597
16.553476,0.8511658
16.512953,0.89097404
19.981441,1.498827
16.928806,0.90184975
15.350122,1.1476164
19.062311,1.26968
17.972603,1.03191
17.214695,0.9186764
12.987066,0.33223152
19.331253,1.2801094
17.999916,1.0533371
19.887197,1.1211548
17.582457,0.9601555
17.159492,0.9689846
19.183231,1.2868786
18.353687,
18.537947,1.1492558
16.15829,0.8839016
15.54025,1.0415115
17.096676,0.8936558
17.838932,1.0076847
19.124117,1.2490597
19.462442,1.2141075
18.869967,1.3403168
16.643864,
19.068802,1.3331165
17.909143,1.0069084
19.31247,1.2496376
17.07006,0.9066067
18.942488,1.1110439
19.337605,1.4857883
17.60156,0.9745407
17.656454,0.997139
16.594444,0.91568565
19.433128,1.4443512
17.514944,0.96336555
16.752573,0.91779137
18.311668,1.0863953
17.010378,0.9061909
17.073889,0.92076683
16.384495,0.8620167
17.899675,1.0577946
17.692383,0.9655628
17.331879,0.9393616
17.66909,0.9606304
15.985536,0.8840904
18.828033,1.2285671
19.620428,1.5372524
18.401188,1.094862
17.233591,0.8658314
18.840813,1.2210026
17.823837,0.99246025
18.2031,0.81726265
18.1925,1.0342331
18.639853,1.1248131
16.88298,0.9040375
17.46135,0.9367008
17.84256,0.99152374
17.445328,0.92596436
16.804714,0.8448448
18.53233,1.1401501
17.80666,0.9925518
19.578856,1.4542027
17.952387,1.0514889
18.809086,1.181221
17.421354,0.9165001
18.641298,1.1167278
17.208359,0.90724945
15.4642935,1.0447254
12.928904,1.2211046
16.810974,0.8743496
18.984926,1.1772423
18.404736,1.1078548
17.077337,0.90818405
18.383928,1.111206
18.629004,1.1688118
19.826094,1.381691
18.585392,1.1347237
17.558336,0.9433117
17.082096,0.8693886
17.379343,0.9348488
18.597982,1.1591835
18.3328,1.0973186
